HGNC_symbol	HGNC_ensembl_gene_id	MGI_symbol	MGI_ensembl_gene_id
34	VN1R1	ENSG00000178201	Vmn1r72	ENSMUSG00000095430
35	VN1R1	ENSG00000178201	Vmn1r73	ENSMUSG00000051687
36	DNASE1L2	ENSG00000167968	Dnase1l2	ENSMUSG00000024136
37	SPAM1	ENSG00000106304	Spam1	ENSMUSG00000029682
38	ARHGAP35	ENSG00000160007	Arhgap35	ENSMUSG00000058230
39	CEP68	ENSG00000011523	Cep68	ENSMUSG00000044066
40	HIST1H4B	ENSG00000278705	Hist1h4k	ENSMUSG00000064288
41	FAM49A	ENSG00000197872	Fam49a	ENSMUSG00000020589
42	IMPDH1	ENSG00000106348	Impdh1	ENSMUSG00000003500
43	COG8	ENSG00000213380	Cog8	ENSMUSG00000031916
44		ENSG00000260371	Cog8	ENSMUSG00000031916
45	KCNJ11	ENSG00000187486	Kcnj11	ENSMUSG00000096146
46	PDF	ENSG00000258429	Pdf	ENSMUSG00000078931
47	PTPRN2	ENSG00000155093	Ptprn2	ENSMUSG00000056553
48	ASCL1	ENSG00000139352	Ascl1	ENSMUSG00000020052
49	ITGA10	ENSG00000143127	Itga10	ENSMUSG00000090210
50	G6PD	ENSG00000160211	G6pd2	ENSMUSG00000089992
51	DPY19L2	ENSG00000177990	Dpy19l2	ENSMUSG00000085576
52	SPAM1	ENSG00000106304	Hyal5	ENSMUSG00000029678
53	MAP3K14	ENSG00000006062	Map3k14	ENSMUSG00000020941
54	CD48	ENSG00000117091	Cd48	ENSMUSG00000015355
55	HECW2	ENSG00000138411	Hecw2	ENSMUSG00000042807
56	OR5P2	ENSG00000183303	Olfr478	ENSMUSG00000094426
57	SMIM20	ENSG00000250317	Smim20	ENSMUSG00000061461
58	GADD45G	ENSG00000130222	Gadd45g	ENSMUSG00000021453
59	DOK6	ENSG00000206052	Dok6	ENSMUSG00000073514
60	UBXN8	ENSG00000104691	Ubxn8	ENSMUSG00000052906
61	TIGD5	ENSG00000179886	Tigd5	ENSMUSG00000103906
62	MBLAC2	ENSG00000176055	Mblac2	ENSMUSG00000051098
63		ENSG00000260914	Vps4a	ENSMUSG00000031913
64	EFHC1	ENSG00000096093	Efhc1	ENSMUSG00000041809
65	SNX22	ENSG00000157734	Snx22	ENSMUSG00000039452
66	VARS2	ENSG00000137411	Vars2	ENSMUSG00000038838
67	TAS2R14	ENSG00000212127	Tas2r125	ENSMUSG00000059410
68	HERC6	ENSG00000138642	Herc6	ENSMUSG00000029798
69	PYCR1	ENSG00000183010	Pycr1	ENSMUSG00000025140
70	VPS4A	ENSG00000132612	Vps4a	ENSMUSG00000031913
71	SPINK5	ENSG00000133710	Spink5	ENSMUSG00000055561
72	SWAP70	ENSG00000133789	Swap70	ENSMUSG00000031015
73	CDCP2	ENSG00000157211	Cdcp2	ENSMUSG00000047636
74	C2orf78	ENSG00000187833	4930433I11Rik	ENSMUSG00000091692
75	TBC1D9	ENSG00000109436	Tbc1d9	ENSMUSG00000031709
76	LCN2	ENSG00000148346	Lcn2	ENSMUSG00000026822
77	EML2	ENSG00000125746	Eml2	ENSMUSG00000040811
78	TNNI1	ENSG00000159173	Tnni1	ENSMUSG00000026418
79	MGAT4B	ENSG00000161013	Mgat4b	ENSMUSG00000036620
80	MAP7D1	ENSG00000116871	Map7d1	ENSMUSG00000028849
81	RPLP2	ENSG00000177600	Rplp2	ENSMUSG00000025508
82	PRDM4	ENSG00000110851	Prdm4	ENSMUSG00000035529
83	PDCD5	ENSG00000105185	Pdcd5	ENSMUSG00000030417
84	OR7G3	ENSG00000170920	Olfr834	ENSMUSG00000095525
85	PPM1K	ENSG00000163644	Ppm1k	ENSMUSG00000037826
86	GP1BA	ENSG00000185245	Gp1ba	ENSMUSG00000050675
87	FAM3C	ENSG00000196937	Fam3c	ENSMUSG00000029672
88	DDX25	ENSG00000109832	Ddx25	ENSMUSG00000032101
89	ZNF707	ENSG00000181135	Zfp707	ENSMUSG00000034429
90	MORC2	ENSG00000133422	Morc2a	ENSMUSG00000034543
91	INTS12	ENSG00000138785	Ints12	ENSMUSG00000028016
92	DMKN	ENSG00000161249	Dmkn	ENSMUSG00000060962
93	OR5G3	ENSG00000241356		ENSMUSG00000111566
94	SERTAD1	ENSG00000197019	Sertad1	ENSMUSG00000008384
95	PIGO	ENSG00000165282	Pigo	ENSMUSG00000028454
96	FAM19A1	ENSG00000183662	Fam19a1	ENSMUSG00000059187
97	COG8	ENSG00000272617	Cog8	ENSMUSG00000031916
98	PPP2CB	ENSG00000104695	Ppp2cb	ENSMUSG00000009630
99	TRAV18	ENSG00000211798	Trav12d-3	ENSMUSG00000094607
100	MYO1D	ENSG00000176658	Myo1d	ENSMUSG00000035441
101	TMEM229A	ENSG00000234224	Tmem229a	ENSMUSG00000048022
102	TRAV22	ENSG00000211802	Trav13d-2	ENSMUSG00000094758
103	GSTCD	ENSG00000138780	Gstcd	ENSMUSG00000028018
104	CCDC157	ENSG00000187860	Ccdc157	ENSMUSG00000051427
105	TFEB	ENSG00000112561	Tfeb	ENSMUSG00000023990
106	GRAMD1B	ENSG00000023171	Gramd1b	ENSMUSG00000040111
107	UBE2U	ENSG00000177414	Ube2u	ENSMUSG00000069733
108	TMEM60	ENSG00000135211	Tmem60	ENSMUSG00000045435
109	HRC	ENSG00000130528	Hrc	ENSMUSG00000038239
110	NUP50	ENSG00000093000	1700123L14Rik	ENSMUSG00000072878
111	TRIM34	ENSG00000258659	Trim34b	ENSMUSG00000090215
112	PPIB	ENSG00000166794	Ppib	ENSMUSG00000032383
113	IFNA4	ENSG00000236637	Ifna7	ENSMUSG00000100713
114	IFNA4	ENSG00000236637	Ifna11	ENSMUSG00000100549
115	IFNA4	ENSG00000236637	Ifna6	ENSMUSG00000101252
116	IFNA4	ENSG00000236637	Ifna5	ENSMUSG00000096682
117		ENSG00000281179	Ighv1-54	ENSMUSG00000094787
118	CCDC97	ENSG00000142039	Ccdc97	ENSMUSG00000002608
119		ENSG00000281990	Ighv1-54	ENSMUSG00000094787
120	MIOX	ENSG00000100253	Miox	ENSMUSG00000022613
121	IGHV1OR21-1	ENSG00000277282	Ighv1-54	ENSMUSG00000094787
122	DHRS7	ENSG00000100612	Dhrs7	ENSMUSG00000021094
123	NGRN	ENSG00000182768	Ngrn	ENSMUSG00000047084
124		ENSG00000280411	Ighv1-54	ENSMUSG00000094787
125	RABL6	ENSG00000196642	Rabl6	ENSMUSG00000015087
126	SRCIN1	ENSG00000277363	Srcin1	ENSMUSG00000038453
127	PTBP3	ENSG00000119314	Ptbp3	ENSMUSG00000028382
128	ENTPD4	ENSG00000197217	Entpd4b	ENSMUSG00000022066
129	PHF14	ENSG00000106443	Phf14	ENSMUSG00000029629
130	OR6C6	ENSG00000188324	Olfr779	ENSMUSG00000044537
131	TGIF2LX	ENSG00000153779	Tgif2lx2	ENSMUSG00000100194
132	TGIF2LX	ENSG00000153779	Tgif2lx1	ENSMUSG00000100133
133	IGHV1-58	ENSG00000211968	Ighv1-54	ENSMUSG00000094787
134	IFNA2	ENSG00000188379	Ifna7	ENSMUSG00000100713
135	IFNA2	ENSG00000188379	Ifna11	ENSMUSG00000100549
136	IFNA2	ENSG00000188379	Ifna6	ENSMUSG00000101252
137	IFNA2	ENSG00000188379	Ifna5	ENSMUSG00000096682
138	SPTSSA	ENSG00000165389		ENSMUSG00000112187
139	TRAM2	ENSG00000065308	Tram2	ENSMUSG00000041779
140	TAS2R14	ENSG00000212127	Tas2r129	ENSMUSG00000063762
141	TAS2R14	ENSG00000212127	Tas2r109	ENSMUSG00000062528
142	TAS2R14	ENSG00000212127	Tas2r103	ENSMUSG00000030196
143	DMP1	ENSG00000152592	Dmp1	ENSMUSG00000029307
144	ZNF878	ENSG00000257446	Gm45871	ENSMUSG00000110277
145	PRX	ENSG00000105227	Prx	ENSMUSG00000053198
146	AMBRA1	ENSG00000110497	Ambra1	ENSMUSG00000040506
147	CLEC6A	ENSG00000205846	Clec4n	ENSMUSG00000023349
148	IGHV1-24	ENSG00000211950	Ighv1-54	ENSMUSG00000094787
149	MMP24	ENSG00000125966	Mmp24	ENSMUSG00000027612
150	TGIF2LY	ENSG00000176679	Tgif2lx2	ENSMUSG00000100194
151	TGIF2LY	ENSG00000176679	Tgif2lx1	ENSMUSG00000100133
152	DCTN5	ENSG00000166847	Dctn5	ENSMUSG00000030868
153	SRP54	ENSG00000100883	Srp54a	ENSMUSG00000073079
154	MAJIN	ENSG00000168070	Majin	ENSMUSG00000024786
155	IFNA1	ENSG00000197919	Ifna7	ENSMUSG00000100713
156	IFNA1	ENSG00000197919	Ifna11	ENSMUSG00000100549
157	IFNA1	ENSG00000197919	Ifna6	ENSMUSG00000101252
158	IFNA1	ENSG00000197919	Ifna5	ENSMUSG00000096682
159	OR4C45	ENSG00000260811	Olfr1261	ENSMUSG00000061295
160	HIST1H3D	ENSG00000282988	Hist1h2ak	ENSMUSG00000063021
161	RMDN1	ENSG00000176623	Rmdn1	ENSMUSG00000028229
162	OTUD4	ENSG00000164164	Otud4	ENSMUSG00000036990
163	IFNA17	ENSG00000234829	Ifna7	ENSMUSG00000100713
164	IFNA17	ENSG00000234829	Ifna11	ENSMUSG00000100549
165	IFNA17	ENSG00000234829	Ifna6	ENSMUSG00000101252
166	IFNA17	ENSG00000234829	Ifna5	ENSMUSG00000096682
167	IFNA10	ENSG00000186803	Ifna7	ENSMUSG00000100713
168	IFNA10	ENSG00000186803	Ifna11	ENSMUSG00000100549
169	IFNA10	ENSG00000186803	Ifna6	ENSMUSG00000101252
170	IFNA10	ENSG00000186803	Ifna5	ENSMUSG00000096682
171	ARF6	ENSG00000165527	Arf6	ENSMUSG00000044147
172	IGHV1-18	ENSG00000211945	Ighv1-54	ENSMUSG00000094787
173	HIST1H2BA	ENSG00000146047	Hist1h2ba	ENSMUSG00000050799
174	ADGRG3	ENSG00000182885	Adgrg3	ENSMUSG00000060470
175	TRHDE	ENSG00000072657	Trhde	ENSMUSG00000050663
176	IGHV1-2	ENSG00000211934	Ighv1-54	ENSMUSG00000094787
177	ZNF775	ENSG00000196456	Zfp775	ENSMUSG00000007216
178	OR6K6	ENSG00000180433	Olfr231	ENSMUSG00000046486
179	CHD7	ENSG00000171316	Chd7	ENSMUSG00000041235
180	IBSP	ENSG00000029559	Ibsp	ENSMUSG00000029306
181	GPR37	ENSG00000170775	Gpr37	ENSMUSG00000039904
182	ZBTB17	ENSG00000116809	Zbtb17	ENSMUSG00000006215
183	CNOT2	ENSG00000111596	Cnot2	ENSMUSG00000020166
184	SMIM26	ENSG00000232388	Smim26	ENSMUSG00000074754
185	ZMIZ2	ENSG00000122515	Zmiz2	ENSMUSG00000041164
186	GSK3B	ENSG00000082701	Gsk3b	ENSMUSG00000022812
187	OR7G2	ENSG00000170923	Olfr835	ENSMUSG00000045204
188	IKBKE	ENSG00000263528	Ikbke	ENSMUSG00000042349
189	BRS3	ENSG00000102239	Brs3	ENSMUSG00000031130
190	TMPRSS15	ENSG00000154646	Tmprss15	ENSMUSG00000022857
191	MRPL32	ENSG00000106591	Mrpl32	ENSMUSG00000015672
192	SLC7A14	ENSG00000013293	Slc7a14	ENSMUSG00000069072
193	PFN1	ENSG00000108518	Pfn1	ENSMUSG00000018293
194	IGHV1-46	ENSG00000211962	Ighv1-54	ENSMUSG00000094787
195	ANKS1A	ENSG00000064999	Anks1	ENSMUSG00000024219
196	SSR2	ENSG00000163479	Ssr2	ENSMUSG00000041355
197	MKLN1	ENSG00000128585	Mkln1	ENSMUSG00000025609
198	PAX6	ENSG00000007372	Pax6	ENSMUSG00000027168
199	IFNA21	ENSG00000137080	Ifna7	ENSMUSG00000100713
200	IFNA21	ENSG00000137080	Ifna11	ENSMUSG00000100549
201	IFNA21	ENSG00000137080	Ifna6	ENSMUSG00000101252
202	IFNA21	ENSG00000137080	Ifna5	ENSMUSG00000096682
203	MUSK	ENSG00000030304	Musk	ENSMUSG00000057280
204	SETD4	ENSG00000185917	Setd4	ENSMUSG00000022948
205	ARHGEF33	ENSG00000214694	Arhgef33	ENSMUSG00000054901
206	FCRL1	ENSG00000163534	Fcrl1	ENSMUSG00000059994
207	TMEM119	ENSG00000183160	Tmem119	ENSMUSG00000054675
208	SLAMF1	ENSG00000117090	Slamf1	ENSMUSG00000015316
209	KANK4	ENSG00000132854	Kank4	ENSMUSG00000035407
210	KDM5D	ENSG00000012817	Kdm5d	ENSMUSG00000056673
211	STARD3	ENSG00000131748	Stard3	ENSMUSG00000018167
212		ENSG00000273025	Celf6	ENSMUSG00000032297
213	REPIN1	ENSG00000214022	Repin1	ENSMUSG00000052751
214	BSG	ENSG00000172270	Bsg	ENSMUSG00000023175
215	NR0B2	ENSG00000131910	Nr0b2	ENSMUSG00000037583
216	IFNA16	ENSG00000147885	Ifna7	ENSMUSG00000100713
217	IFNA16	ENSG00000147885	Ifna11	ENSMUSG00000100549
218	IFNA16	ENSG00000147885	Ifna6	ENSMUSG00000101252
219	IFNA16	ENSG00000147885	Ifna5	ENSMUSG00000096682
220	FAM71B	ENSG00000170613	Fam71b	ENSMUSG00000020401
221	IFNA13	ENSG00000233816	Ifna7	ENSMUSG00000100713
222	IFNA13	ENSG00000233816	Ifna11	ENSMUSG00000100549
223	IFNA13	ENSG00000233816	Ifna6	ENSMUSG00000101252
224	IFNA13	ENSG00000233816	Ifna5	ENSMUSG00000096682
225	EXOSC10	ENSG00000171824	Exosc10	ENSMUSG00000017264
226	SNX1	ENSG00000028528	Snx1	ENSMUSG00000032382
227	F13B	ENSG00000143278	F13b	ENSMUSG00000026368
228	KLKB1	ENSG00000164344	Klkb1	ENSMUSG00000109764
229	FBXO10	ENSG00000147912	Fbxo10	ENSMUSG00000048232
230	POLDIP2	ENSG00000004142	Poldip2	ENSMUSG00000001100
231	VPS33B	ENSG00000184056	Vps33b	ENSMUSG00000030534
232	HIST1H2AD	ENSG00000196866	Hist1h2ak	ENSMUSG00000063021
233	RNF167	ENSG00000108523	Rnf167	ENSMUSG00000040746
234	WWP1	ENSG00000123124	Wwp1	ENSMUSG00000041058
235	PTH2R	ENSG00000144407	Pth2r	ENSMUSG00000025946
236	NUP88	ENSG00000108559	Nup88	ENSMUSG00000040667
237	HIST1H1B	ENSG00000184357	Hist1h1b	ENSMUSG00000058773
238	ACMSD	ENSG00000153086	Acmsd	ENSMUSG00000026348
239	CRLF2	ENSG00000205755	Crlf2	ENSMUSG00000033467
240	THBS1	ENSG00000137801	Thbs1	ENSMUSG00000040152
241	KCTD6	ENSG00000168301	Kctd6	ENSMUSG00000021752
242	IGHV1-3	ENSG00000211935	Ighv1-54	ENSMUSG00000094787
243	ESRRB	ENSG00000119715	Esrrb	ENSMUSG00000021255
244	ALDH1A2	ENSG00000128918	Aldh1a2	ENSMUSG00000013584
245	CYP4V2	ENSG00000145476	Cyp4v3	ENSMUSG00000079057
246	MMP24-AS1	ENSG00000126005	BC029722	ENSMUSG00000074649
247	YPEL3	ENSG00000090238	Ypel3	ENSMUSG00000042675
248	IGHV1OR15-9	ENSG00000188403	Ighv1-54	ENSMUSG00000094787
249		ENSG00000256646	Psma2	ENSMUSG00000015671
250	CETN3	ENSG00000153140	Cetn3	ENSMUSG00000021537
251	TRDMT1	ENSG00000107614	Trdmt1	ENSMUSG00000026723
252	IFNA7	ENSG00000214042	Ifna7	ENSMUSG00000100713
253	IFNA7	ENSG00000214042	Ifna11	ENSMUSG00000100549
254	IFNA7	ENSG00000214042	Ifna6	ENSMUSG00000101252
255	IFNA7	ENSG00000214042	Ifna5	ENSMUSG00000096682
256	CRISP2	ENSG00000124490	Crisp1	ENSMUSG00000025431
257	LIAS	ENSG00000121897	Lias	ENSMUSG00000029199
258	GZMB	ENSG00000100453	Gzmc	ENSMUSG00000079186
259	ANO2	ENSG00000047617	Ano2	ENSMUSG00000038115
260	MEPE	ENSG00000152595	Mepe	ENSMUSG00000053863
261	LRRCC1	ENSG00000133739	Lrrcc1	ENSMUSG00000027550
262	OR6K3	ENSG00000203757	Olfr424	ENSMUSG00000051528
263	IGHV1-45	ENSG00000211961	Ighv1-54	ENSMUSG00000094787
264	SLC1A4	ENSG00000115902	Slc1a4	ENSMUSG00000020142
265	HK2	ENSG00000159399	Hk2	ENSMUSG00000000628
266	SLC25A11	ENSG00000108528	Slc25a11	ENSMUSG00000014606
267	DTD1	ENSG00000125821	Dtd1	ENSMUSG00000027430
268	PKP4	ENSG00000144283	Pkp4	ENSMUSG00000026991
269	IL12A	ENSG00000168811	Il12a	ENSMUSG00000027776
270	IGHV1OR15-1	ENSG00000270505	Ighv1-54	ENSMUSG00000094787
271	IGHV1-69	ENSG00000211973	Ighv1-54	ENSMUSG00000094787
272	CCDC60	ENSG00000183273	Ccdc60	ENSMUSG00000043913
273	LOXL2	ENSG00000134013	Loxl2	ENSMUSG00000034205
274		ENSG00000284041	Zfp775	ENSMUSG00000007216
275	TAS2R42	ENSG00000186136	Tas2r131	ENSMUSG00000057699
276	MAP3K5	ENSG00000197442	Map3k5	ENSMUSG00000071369
277	WDR81	ENSG00000167716	Wdr81	ENSMUSG00000045374
278	ADORA2A	ENSG00000128271	Adora2a	ENSMUSG00000020178
279	SPEN	ENSG00000065526	Spen	ENSMUSG00000040761
280	FSD2	ENSG00000186628	Fsd2	ENSMUSG00000038663
281	DBNL	ENSG00000136279	Dbnl	ENSMUSG00000020476
282	GABRQ	ENSG00000268089	Gabrq	ENSMUSG00000031344
283	IFNA5	ENSG00000147873	Ifna7	ENSMUSG00000100713
284	IFNA5	ENSG00000147873	Ifna11	ENSMUSG00000100549
285	IFNA5	ENSG00000147873	Ifna6	ENSMUSG00000101252
286	IFNA5	ENSG00000147873	Ifna5	ENSMUSG00000096682
287	PROKR2	ENSG00000101292	Prokr2	ENSMUSG00000050558
288	ZNF101	ENSG00000181896	Gm45871	ENSMUSG00000110277
289	PEX11B	ENSG00000131779	Pex11b	ENSMUSG00000028102
290	PEX11B	ENSG00000131779	Gm42957	ENSMUSG00000106447
291	SPIC	ENSG00000166211	Spic	ENSMUSG00000004359
292	FAM193A	ENSG00000125386	Fam193a	ENSMUSG00000037210
293	TAS2R60	ENSG00000185899	Tas2r135	ENSMUSG00000056203
294	IFNA6	ENSG00000120235	Ifna7	ENSMUSG00000100713
295	IFNA6	ENSG00000120235	Ifna11	ENSMUSG00000100549
296	IFNA6	ENSG00000120235	Ifna6	ENSMUSG00000101252
297	IFNA6	ENSG00000120235	Ifna5	ENSMUSG00000096682
298	HM13	ENSG00000101294	H13	ENSMUSG00000019188
299	CRISP3	ENSG00000096006	Crisp1	ENSMUSG00000025431
300	TMEM144	ENSG00000164124	Tmem144	ENSMUSG00000027956
301	CELF6	ENSG00000140488	Celf6	ENSMUSG00000032297
302	PURA	ENSG00000185129	Pura	ENSMUSG00000043991
303	IFNA8	ENSG00000120242	Ifna7	ENSMUSG00000100713
304	IFNA8	ENSG00000120242	Ifna11	ENSMUSG00000100549
305	IFNA8	ENSG00000120242	Ifna6	ENSMUSG00000101252
306	IFNA8	ENSG00000120242	Ifna5	ENSMUSG00000096682
307	PSMA2	ENSG00000106588	Psma2	ENSMUSG00000015671
308	ZNF32	ENSG00000169740	Zfp637	ENSMUSG00000059689
309	IFNA14	ENSG00000228083	Ifna7	ENSMUSG00000100713
310	IFNA14	ENSG00000228083	Ifna11	ENSMUSG00000100549
311	IFNA14	ENSG00000228083	Ifna6	ENSMUSG00000101252
312	IFNA14	ENSG00000228083	Ifna5	ENSMUSG00000096682
313	KARS	ENSG00000065427	Kars	ENSMUSG00000031948
314	RBPJ	ENSG00000168214	Rbpj	ENSMUSG00000039191
315	POLR1E	ENSG00000137054	Polr1e	ENSMUSG00000028318
316	SH3BP4	ENSG00000130147	Sh3bp4	ENSMUSG00000036206
317	HMBOX1	ENSG00000147421	Hmbox1	ENSMUSG00000021972
318	PPP2R5B	ENSG00000068971	Ppp2r5b	ENSMUSG00000024777
319	SMIM14	ENSG00000163683	Smim14	ENSMUSG00000037822
320	FAM149B1	ENSG00000138286	Fam149b	ENSMUSG00000039599
321	POLR2M	ENSG00000255529	Polr2m	ENSMUSG00000032199
322	PRAMEF8	ENSG00000182330	Oog1	ENSMUSG00000096576
323	SPATA31D4	ENSG00000189357	Spata31d1a	ENSMUSG00000050876
324	SPATA31D4	ENSG00000189357	Spata31d1b	ENSMUSG00000091311
325	SPATA31D4	ENSG00000189357	Spata31d1d	ENSMUSG00000043986
326	EHD3	ENSG00000013016	Ehd3	ENSMUSG00000024065
327	IFNA13	ENSG00000233816	Ifna1	ENSMUSG00000095498
328	SPATA31D3	ENSG00000186788	Spata31d1a	ENSMUSG00000050876
329	SPATA31D3	ENSG00000186788	Spata31d1b	ENSMUSG00000091311
330	SPATA31D3	ENSG00000186788	Spata31d1d	ENSMUSG00000043986
331	NLRP12	ENSG00000142405	Nlrp12	ENSMUSG00000078817
332	FADD	ENSG00000168040	Fadd	ENSMUSG00000031077
333	RSBN1L	ENSG00000187257	Rsbn1l	ENSMUSG00000039968
334	NSUN6	ENSG00000241058	Nsun6	ENSMUSG00000026707
335	AP2S1	ENSG00000042753	Ap2s1	ENSMUSG00000008036
336	IGIP	ENSG00000182700	Igip	ENSMUSG00000110185
337	PCNX1	ENSG00000100731	Pcnx	ENSMUSG00000021140
338	NOTUM	ENSG00000185269	Notum	ENSMUSG00000042988
339	SFI1	ENSG00000198089	Sfi1	ENSMUSG00000023764
340	CALY	ENSG00000130643	Caly	ENSMUSG00000025468
341	IGHV1-3	ENSG00000211935	Ighv1-56	ENSMUSG00000094862
342	SNTB1	ENSG00000172164	Sntb1	ENSMUSG00000060429
343	NME7	ENSG00000143156	Nme7	ENSMUSG00000026575
344	PRAMEF27	ENSG00000274764	Oog1	ENSMUSG00000096576
345	PRAMEF19	ENSG00000204480	Oog1	ENSMUSG00000096576
346	IGHV1OR15-9	ENSG00000188403	Ighv1-56	ENSMUSG00000094862
347	MAPK15	ENSG00000181085	Mapk15	ENSMUSG00000063704
348	ELAVL4	ENSG00000162374	Elavl4	ENSMUSG00000028546
349	IFNA7	ENSG00000214042	Ifna1	ENSMUSG00000095498
350	AFAP1L2	ENSG00000169129	Afap1l2	ENSMUSG00000025083
351	FAM83C	ENSG00000125998	Fam83c	ENSMUSG00000074647
352	ARHGEF1	ENSG00000076928	Arhgef1	ENSMUSG00000040940
353	SBF2	ENSG00000133812	Sbf2	ENSMUSG00000038371
354	ARPP19	ENSG00000128989	Arpp19	ENSMUSG00000007656
355	UBR1	ENSG00000159459	Ubr1	ENSMUSG00000027272
356	EIF1AY	ENSG00000198692	BB287469	ENSMUSG00000079031
357	EIF1AY	ENSG00000198692	Gm21319	ENSMUSG00000095724
358	EIF1AY	ENSG00000198692	Gm21936	ENSMUSG00000113201
359	EIF1AY	ENSG00000198692	Gm2016	ENSMUSG00000072905
360	EIF1AY	ENSG00000198692	Gm4027	ENSMUSG00000092019
361	EIF1AY	ENSG00000198692		ENSMUSG00000113971
362	IGHV1-45	ENSG00000211961	Ighv1-56	ENSMUSG00000094862
363	HSP90AA1	ENSG00000080824	Hsp90aa1	ENSMUSG00000021270
364	STOM	ENSG00000148175	Stom	ENSMUSG00000026880
365	IGHV1OR15-1	ENSG00000270505	Ighv1-56	ENSMUSG00000094862
366	PRAMEF4	ENSG00000243073	Oog1	ENSMUSG00000096576
367	SPG11	ENSG00000104133	Spg11	ENSMUSG00000033396
368	RABEP1	ENSG00000029725	Rabep1	ENSMUSG00000020817
369	FAM186A	ENSG00000185958	Fam186a	ENSMUSG00000045350
370	CDH9	ENSG00000113100	Cdh9	ENSMUSG00000025370
371	MYADML2	ENSG00000185105	Myadml2	ENSMUSG00000025141
372	OR6C68	ENSG00000205327	Olfr780	ENSMUSG00000049573
373	GBP2	ENSG00000162645	Gbp2b	ENSMUSG00000040264
374	WHAMM	ENSG00000156232	Whamm	ENSMUSG00000045795
375	ATP1B1	ENSG00000143153	Atp1b1	ENSMUSG00000026576
376	SERPINA10	ENSG00000140093	Serpina10	ENSMUSG00000061947
377	STAM2	ENSG00000115145	Stam2	ENSMUSG00000055371
378	SERF1A	ENSG00000172058	Serf1	ENSMUSG00000021643
379	COX10	ENSG00000006695	Cox10	ENSMUSG00000042148
380	IFNA5	ENSG00000147873	Ifna1	ENSMUSG00000095498
381	SERTAD2	ENSG00000179833	Sertad2	ENSMUSG00000049800
382	MARCKS	ENSG00000277443	Marcks	ENSMUSG00000069662
383	ENTPD1	ENSG00000138185	Entpd1	ENSMUSG00000048120
384	ZDHHC21	ENSG00000175893	Zdhhc21	ENSMUSG00000028403
385		ENSG00000276911	Cfhr1	ENSMUSG00000057037
386	PRAMEF17	ENSG00000204479	Oog1	ENSMUSG00000096576
387	TDP1	ENSG00000042088	Tdp1	ENSMUSG00000021177
388	PCED1A	ENSG00000132635	Pced1a	ENSMUSG00000037773
389	PLEKHM1	ENSG00000225190	Plekhm1	ENSMUSG00000034247
390	TM2D3	ENSG00000184277	Tm2d3	ENSMUSG00000078681
391	IFNA14	ENSG00000228083	Ifna1	ENSMUSG00000095498
392	IFNA8	ENSG00000120242	Ifna1	ENSMUSG00000095498
393	DCAF15	ENSG00000132017	Dcaf15	ENSMUSG00000037103
394		ENSG00000281990	Ighv1-56	ENSMUSG00000094862
