HGNC_symbol	HGNC_ensembl_gene_id	MGI_symbol	MGI_ensembl_gene_id
127	EMB	ENSG00000170571	Emb	ENSMUSG00000021728
128	DGKQ	ENSG00000145214	Dgkq	ENSMUSG00000004815
129	PSMA4	ENSG00000041357	Psma4	ENSMUSG00000032301
130	ATRIP	ENSG00000164053	Atrip	ENSMUSG00000025646
131	SLC24A4	ENSG00000140090	Slc24a4	ENSMUSG00000041771
132	LTB	ENSG00000227507	Ltb	ENSMUSG00000024399
133	MSH6	ENSG00000116062	Msh6	ENSMUSG00000005370
134	UNC13B	ENSG00000198722	Unc13b	ENSMUSG00000028456
135	MRFAP1L1	ENSG00000178988	Mrfap1	ENSMUSG00000055302
136	TEKT3	ENSG00000125409	Tekt3	ENSMUSG00000042189
137	PRCC	ENSG00000143294	Prcc	ENSMUSG00000004895
138	ATF6B	ENSG00000213676	Atf6b	ENSMUSG00000015461
139	MYADM	ENSG00000179820	Myadm	ENSMUSG00000068566
140	OTUD7A	ENSG00000169918	Otud7a	ENSMUSG00000033510
141	KANK3	ENSG00000186994	Kank3	ENSMUSG00000042099
142	SLC25A44	ENSG00000160785	Slc25a44	ENSMUSG00000050144
143	MYO10	ENSG00000145555	Myo10	ENSMUSG00000022272
144	SOS1	ENSG00000115904	Sos1	ENSMUSG00000024241
145	DYNLL1	ENSG00000088986	Dynll1	ENSMUSG00000009013
146	OR9G1	ENSG00000174914	Olfr1014	ENSMUSG00000059379
147	OR9G1	ENSG00000174914	Olfr1013	ENSMUSG00000053287
148	OR9G1	ENSG00000174914	Olfr1016	ENSMUSG00000075209
149	IQCF6	ENSG00000214686	Iqcf6	ENSMUSG00000091129
150	TNF	ENSG00000232810	Tnf	ENSMUSG00000024401
151	ZC3HAV1L	ENSG00000146858	Zc3hav1l	ENSMUSG00000047749
152	HOXB6	ENSG00000108511	Hoxb6	ENSMUSG00000000690
153	INVS	ENSG00000119509	Invs	ENSMUSG00000028344
154	WIZ	ENSG00000011451	Wiz	ENSMUSG00000024050
155		ENSG00000283228	Cacnb4	ENSMUSG00000017412
156	CNNM2	ENSG00000148842	Cnnm2	ENSMUSG00000064105
157	MRPL52	ENSG00000172590	Mrpl52	ENSMUSG00000010406
158	CYP2D7	ENSG00000205702	Cyp2d12	ENSMUSG00000096852
159	C2orf78	ENSG00000187833	Gm5591	ENSMUSG00000060565
160	DNA2	ENSG00000138346	Dna2	ENSMUSG00000036875
161	SIGLEC6	ENSG00000105492	Siglecf	ENSMUSG00000039013
162	CYP2D6	ENSG00000100197	Cyp2d12	ENSMUSG00000096852
163	ROCK1	ENSG00000067900	Rock1	ENSMUSG00000024290
164	PECR	ENSG00000115425	Pecr	ENSMUSG00000026189
165	HOXB5	ENSG00000120075	Hoxb5	ENSMUSG00000038700
166	SSH1	ENSG00000084112	Ssh1	ENSMUSG00000042121
167	S1PR2	ENSG00000267534	S1pr2	ENSMUSG00000043895
168	H2AFV	ENSG00000105968	H2afv	ENSMUSG00000041126
169	CCDC196	ENSG00000196553	Gm6657	ENSMUSG00000099418
170	NAALAD2	ENSG00000077616	Naalad2	ENSMUSG00000043943
171	ARNTL	ENSG00000133794	Arntl	ENSMUSG00000055116
172	MRFAP1	ENSG00000179010	Mrfap1	ENSMUSG00000055302
173	CCT5	ENSG00000150753	Cct5	ENSMUSG00000022234
174	AKR1E2	ENSG00000165568	Akr1e1	ENSMUSG00000045410
175	GADD45A	ENSG00000116717	Gadd45a	ENSMUSG00000036390
176	DHX36	ENSG00000174953	Dhx36	ENSMUSG00000027770
177	SMIM14	ENSG00000163683	Smim14	ENSMUSG00000037822
178	STOM	ENSG00000148175	Stom	ENSMUSG00000026880
179	ACTN3	ENSG00000248746	Actn3	ENSMUSG00000006457
180	CDK5	ENSG00000164885	Cdk5	ENSMUSG00000028969
181	DNAJC9	ENSG00000213551	Dnajc9	ENSMUSG00000021811
182	PCMTD1	ENSG00000168300	Pcmtd1	ENSMUSG00000051285
183	SCN7A	ENSG00000136546	Scn7a	ENSMUSG00000034810
184	TTLL1	ENSG00000100271	Ttll1	ENSMUSG00000022442
185	CFAP58	ENSG00000120051	Cfap58	ENSMUSG00000046585
186	UVSSA	ENSG00000163945	Uvssa	ENSMUSG00000037355
187	UGDH	ENSG00000109814	Ugdh	ENSMUSG00000029201
188	PPHLN1	ENSG00000134283	Pphln1	ENSMUSG00000036167
189	OR5B3	ENSG00000172769	Olfr1461	ENSMUSG00000045883
190	OR9G4	ENSG00000172457	Olfr1015	ENSMUSG00000033850
191	FBXO11	ENSG00000138081	Fbxo11	ENSMUSG00000005371
192	OR4A5	ENSG00000221840	Olfr1238	ENSMUSG00000111517
193	SCAMP5	ENSG00000198794	Scamp5	ENSMUSG00000040722
194	GRM2	ENSG00000164082	Grm2	ENSMUSG00000023192
195	CCDC81	ENSG00000149201	Ccdc81	ENSMUSG00000039391
196		ENSG00000187186	Gm20878	ENSMUSG00000078747
197	SLC25A38	ENSG00000144659	Slc25a38	ENSMUSG00000032519
198	CACNB4	ENSG00000182389	Cacnb4	ENSMUSG00000017412
199	PERP	ENSG00000112378	Perp	ENSMUSG00000019851
200	SCARF2	ENSG00000244486	Scarf2	ENSMUSG00000012017
201	ZC3HAV1	ENSG00000105939	Zc3hav1	ENSMUSG00000029826
202	RGL2	ENSG00000237441	Rgl2	ENSMUSG00000041354
203	SGCA	ENSG00000108823	Sgca	ENSMUSG00000001508
204	OR4A8	ENSG00000225997	Olfr1238	ENSMUSG00000111517
205	DIMT1	ENSG00000086189	Dimt1	ENSMUSG00000021692
206	SCN2A	ENSG00000136531	Scn2a	ENSMUSG00000075318
207	ARL14EP	ENSG00000152219	Arl14ep	ENSMUSG00000027122
208	CD33	ENSG00000105383	Siglecf	ENSMUSG00000039013
209	RNF141	ENSG00000110315	Rnf141	ENSMUSG00000030788
210	MARCKS	ENSG00000277443	Marcks	ENSMUSG00000069662
211	TMEM175	ENSG00000127419	Tmem175	ENSMUSG00000013495
212	PPIL2	ENSG00000100023	Ppil2	ENSMUSG00000022771
213	MSANTD1	ENSG00000188981	Msantd1	ENSMUSG00000051246
214	HTT	ENSG00000197386	Htt	ENSMUSG00000029104
215	ARHGEF33	ENSG00000214694	Arhgef33	ENSMUSG00000054901
216	SLC7A9	ENSG00000021488	Slc7a9	ENSMUSG00000030492
217	LST1	ENSG00000204482	Lst1	ENSMUSG00000073412
218	ALDOA	ENSG00000149925	Aldoart1	ENSMUSG00000059343
219	ZNF385A	ENSG00000161642	Zfp385a	ENSMUSG00000000552
220	VAX1	ENSG00000148704	Vax1	ENSMUSG00000006270
221	TGIF1	ENSG00000177426	Tgif1	ENSMUSG00000047407
222	CC2D1B	ENSG00000154222	Cc2d1b	ENSMUSG00000028582
223	RINL	ENSG00000187994	Rinl	ENSMUSG00000051735
224	WIPF2	ENSG00000171475	Wipf2	ENSMUSG00000038013
225	MEF2C	ENSG00000081189	Mef2c	ENSMUSG00000005583
226	YY1	ENSG00000100811	Yy1	ENSMUSG00000021264
227	DDC	ENSG00000132437	Ddc	ENSMUSG00000020182
228	TAB3	ENSG00000157625	Tab3	ENSMUSG00000035476
229	DSC3	ENSG00000134762	Dsc3	ENSMUSG00000059898
230	ALKBH8	ENSG00000137760	Alkbh8	ENSMUSG00000025899
231	ABCF3	ENSG00000161204	Abcf3	ENSMUSG00000003234
232	ACAT2	ENSG00000120437	Acat2	ENSMUSG00000023832
233	YPEL5	ENSG00000119801	Ypel5	ENSMUSG00000039770
234	CCL21	ENSG00000137077	Gm21541	ENSMUSG00000094065
235	NOL4	ENSG00000101746	Nol4	ENSMUSG00000041923
236		ENSG00000285043	Aldoart1	ENSMUSG00000059343
237	CDRT4	ENSG00000239704	Cdrt4	ENSMUSG00000042200
238	AMPD3	ENSG00000133805	Ampd3	ENSMUSG00000005686
239	SLC46A1	ENSG00000076351	Slc46a1	ENSMUSG00000020829
240	KIDINS220	ENSG00000134313	Kidins220	ENSMUSG00000036333
241	ADGRF5	ENSG00000069122	Adgrf5	ENSMUSG00000056492
242	NUP153	ENSG00000124789	Nup153	ENSMUSG00000021374
243	SLC39A14	ENSG00000104635	Slc39a14	ENSMUSG00000022094
244	ARID3B	ENSG00000179361	Arid3b	ENSMUSG00000004661
245	TCIRG1	ENSG00000110719	Tcirg1	ENSMUSG00000001750
246	TBC1D8	ENSG00000204634	Tbc1d8	ENSMUSG00000003134
247	SYCP3	ENSG00000139351	1700040F15Rik	ENSMUSG00000100667
248	TTBK1	ENSG00000146216	Ttbk1	ENSMUSG00000015599
249	IGHV2-5	ENSG00000211937	Ighv8-13	ENSMUSG00000076733
250	GPI	ENSG00000105220	Gpi1	ENSMUSG00000036427
251	CASTOR3	ENSG00000239521	Castor2	ENSMUSG00000015944
252	OR1N2	ENSG00000171501	Olfr354	ENSMUSG00000055088
253	RFC5	ENSG00000111445	Rfc5	ENSMUSG00000029363
254	CIC	ENSG00000079432	Cic	ENSMUSG00000005442
255	UGP2	ENSG00000169764	Ugp2	ENSMUSG00000001891
256	TNFAIP3	ENSG00000118503	Tnfaip3	ENSMUSG00000019850
257	KIF23	ENSG00000137807	Kif23	ENSMUSG00000032254
258	AP2B1	ENSG00000006125	Ap2b1	ENSMUSG00000035152
259	IGHV2-26	ENSG00000211951	Ighv8-13	ENSMUSG00000076733
260	RPL27A	ENSG00000166441	Rpl27a	ENSMUSG00000046364
261	SLC26A1	ENSG00000145217	Slc26a1	ENSMUSG00000046959
262	CISD3	ENSG00000277972	Cisd3	ENSMUSG00000078695
263	CHUK	ENSG00000213341	Chuk	ENSMUSG00000025199
264	IFNA2	ENSG00000188379	Ifna7	ENSMUSG00000100713
265	IFNA2	ENSG00000188379	Ifna11	ENSMUSG00000100549
266	IFNA2	ENSG00000188379	Ifna6	ENSMUSG00000101252
267	IFNA2	ENSG00000188379	Ifna5	ENSMUSG00000096682
268	IFNA2	ENSG00000188379	Ifna4	ENSMUSG00000070904
269	IFNA2	ENSG00000188379	Ifna1	ENSMUSG00000095498
270	RNF121	ENSG00000137522	Rnf121	ENSMUSG00000070426
271	DIRAS2	ENSG00000165023	Diras2	ENSMUSG00000047842
272	HDGF	ENSG00000143321	Hdgf	ENSMUSG00000004897
273	YPEL1	ENSG00000100027	Ypel1	ENSMUSG00000022773
274	OGFRL1	ENSG00000119900	Ogfrl1	ENSMUSG00000026158
275	NEUROD2	ENSG00000171532	Neurod2	ENSMUSG00000038255
276	RPN1	ENSG00000163902	Rpn1	ENSMUSG00000030062
277	TMX3	ENSG00000166479	Tmx3	ENSMUSG00000024614
278	SLC35G5	ENSG00000177710	Slc35g3	ENSMUSG00000018776
279	RPS28	ENSG00000233927	Rps28	ENSMUSG00000067288
280	TNXB	ENSG00000168477	Tnxb	ENSMUSG00000033327
281	ATP6V1G2	ENSG00000213760	Atp6v1g2	ENSMUSG00000024403
282	ST5	ENSG00000166444	St5	ENSMUSG00000031024
283	SIRPG	ENSG00000089012	Gm5150	ENSMUSG00000078780
284	OPCML	ENSG00000183715	Opcml	ENSMUSG00000062257
285	TSPAN33	ENSG00000158457	Tspan33	ENSMUSG00000001763
286	HSP90AB1	ENSG00000096384	Hsp90ab1	ENSMUSG00000023944
287	CDKN2D	ENSG00000129355	Cdkn2d	ENSMUSG00000096472
288	NECTIN2	ENSG00000130202	Nectin2	ENSMUSG00000062300
289	PRSS16	ENSG00000112812	Prss16	ENSMUSG00000006179
290	HIST2H4B	ENSG00000270276	Hist1h4i	ENSMUSG00000060639
291	C1QTNF4	ENSG00000172247	C1qtnf4	ENSMUSG00000040794
292	GMFB	ENSG00000197045	Gmfb	ENSMUSG00000062014
293	KDM2A	ENSG00000173120	Kdm2a	ENSMUSG00000054611
294	MAOB	ENSG00000069535	Maob	ENSMUSG00000040147
295	UCK1	ENSG00000130717	Uck1	ENSMUSG00000002550
296	MRGPRX3	ENSG00000179826	Mrgpra3	ENSMUSG00000078698
297	IFNA17	ENSG00000234829	Ifna7	ENSMUSG00000100713
298	IFNA17	ENSG00000234829	Ifna11	ENSMUSG00000100549
299	IFNA17	ENSG00000234829	Ifna6	ENSMUSG00000101252
300	IFNA17	ENSG00000234829	Ifna5	ENSMUSG00000096682
301	IFNA17	ENSG00000234829	Ifna4	ENSMUSG00000070904
302	IFNA17	ENSG00000234829	Ifna1	ENSMUSG00000095498
303	ONECUT2	ENSG00000119547	Onecut2	ENSMUSG00000045991
304	EPHA5	ENSG00000145242	Epha5	ENSMUSG00000029245
305	NTRK3	ENSG00000140538	Ntrk3	ENSMUSG00000059146
306	SIPA1	ENSG00000213445	Sipa1	ENSMUSG00000056917
307	LTA	ENSG00000226979	Lta	ENSMUSG00000024402
308	TNFRSF12A	ENSG00000006327	Tnfrsf12a	ENSMUSG00000023905
309	SEMA4A	ENSG00000196189	Sema4a	ENSMUSG00000028064
310	SLC18A2	ENSG00000165646	Slc18a2	ENSMUSG00000025094
311	CEP128	ENSG00000100629	Cep128	ENSMUSG00000061533
312	IGHV2-70D	ENSG00000211974	Ighv8-13	ENSMUSG00000076733
313	GPC2	ENSG00000213420	Gm43720	ENSMUSG00000106247
314	SLC35G4	ENSG00000236396	Slc35g3	ENSMUSG00000018776
315	LYST	ENSG00000143669	Lyst	ENSMUSG00000019726
316	HNRNPL	ENSG00000104824	Hnrnpl	ENSMUSG00000015165
317	IGHV1-24	ENSG00000211950	Ighv1-71	ENSMUSG00000096577
318	IGHV1-24	ENSG00000211950	Ighv1-72	ENSMUSG00000096074
319	IGHV1-24	ENSG00000211950	Ighv1-4	ENSMUSG00000095442
320	IGHV1-24	ENSG00000211950	Ighv1-5	ENSMUSG00000096499
321	CASTOR2	ENSG00000274070	Castor2	ENSMUSG00000015944
322	BHMT	ENSG00000145692	Bhmt	ENSMUSG00000074768
323	LRRC6	ENSG00000129295	Lrrc6	ENSMUSG00000022375
324	MYO5A	ENSG00000197535	Myo5a	ENSMUSG00000034593
325	RPS6KA4	ENSG00000162302	Rps6ka4	ENSMUSG00000024952
326	GTF3C6	ENSG00000155115	Gtf3c6	ENSMUSG00000019837
327	OARD1	ENSG00000124596	Oard1	ENSMUSG00000040771
328	IFNA4	ENSG00000236637	Ifna7	ENSMUSG00000100713
329	IFNA4	ENSG00000236637	Ifna11	ENSMUSG00000100549
330	IFNA4	ENSG00000236637	Ifna6	ENSMUSG00000101252
331	IFNA4	ENSG00000236637	Ifna5	ENSMUSG00000096682
332	IFNA4	ENSG00000236637	Ifna4	ENSMUSG00000070904
333	IFNA4	ENSG00000236637	Ifna1	ENSMUSG00000095498
334	MAPK8IP2	ENSG00000008735	Mapk8ip2	ENSMUSG00000022619
335	NOL12	ENSG00000273899	Nol12	ENSMUSG00000033099
336	IFNE	ENSG00000184995	Ifne	ENSMUSG00000045364
337	TSC1	ENSG00000165699	Tsc1	ENSMUSG00000026812
338		ENSG00000268083	Hnrnpl	ENSMUSG00000015165
339	MRPS16	ENSG00000182180	Mrps16	ENSMUSG00000049960
340	MRGPRX2	ENSG00000183695	Mrgpra3	ENSMUSG00000078698
341	THOC6	ENSG00000131652	Thoc6	ENSMUSG00000041319
342	AP3M1	ENSG00000185009	Ap3m1	ENSMUSG00000021824
343	PDCD1	ENSG00000188389	Pdcd1	ENSMUSG00000026285
344	OR1N1	ENSG00000171505	Olfr351	ENSMUSG00000075383
345	OR1N1	ENSG00000171505	Olfr353	ENSMUSG00000075382
346	SCG3	ENSG00000104112	Scg3	ENSMUSG00000032181
347	MBLAC1	ENSG00000214309	Mblac1	ENSMUSG00000049285
348	IFNA5	ENSG00000147873	Ifna7	ENSMUSG00000100713
349	IFNA5	ENSG00000147873	Ifna11	ENSMUSG00000100549
350	IFNA5	ENSG00000147873	Ifna6	ENSMUSG00000101252
351	IFNA5	ENSG00000147873	Ifna5	ENSMUSG00000096682
352	IFNA5	ENSG00000147873	Ifna4	ENSMUSG00000070904
353	IFNA5	ENSG00000147873	Ifna1	ENSMUSG00000095498
354	GCM1	ENSG00000137270	Gcm1	ENSMUSG00000023333
355	SMIM17	ENSG00000268182	Smim17	ENSMUSG00000093536
356	SMIM17	ENSG00000268182	Gm20715	ENSMUSG00000045929
357	MROH5	ENSG00000226807	Mroh5	ENSMUSG00000072487
358	POMT1	ENSG00000130714	Pomt1	ENSMUSG00000039254
359	SVIL	ENSG00000197321	Svil	ENSMUSG00000024236
360	NEU4	ENSG00000204099	Neu4	ENSMUSG00000034000
361	VCL	ENSG00000035403	Vcl	ENSMUSG00000021823
362	NUBPL	ENSG00000151413	Nubpl	ENSMUSG00000035142
363	IFNA14	ENSG00000228083	Ifna7	ENSMUSG00000100713
364	IFNA14	ENSG00000228083	Ifna11	ENSMUSG00000100549
365	IFNA14	ENSG00000228083	Ifna6	ENSMUSG00000101252
366	IFNA14	ENSG00000228083	Ifna5	ENSMUSG00000096682
367	IFNA14	ENSG00000228083	Ifna4	ENSMUSG00000070904
368	IFNA14	ENSG00000228083	Ifna1	ENSMUSG00000095498
369	IFNA7	ENSG00000214042	Ifna7	ENSMUSG00000100713
370	IFNA7	ENSG00000214042	Ifna11	ENSMUSG00000100549
371	IFNA7	ENSG00000214042	Ifna6	ENSMUSG00000101252
372	IFNA7	ENSG00000214042	Ifna5	ENSMUSG00000096682
373	IFNA7	ENSG00000214042	Ifna4	ENSMUSG00000070904
374	IFNA7	ENSG00000214042	Ifna1	ENSMUSG00000095498
375	JAK2	ENSG00000096968	Jak2	ENSMUSG00000024789
376	LHX5	ENSG00000089116	Lhx5	ENSMUSG00000029595
377	PCGF2	ENSG00000277258	Pcgf2	ENSMUSG00000018537
378	GIT2	ENSG00000139436	Git2	ENSMUSG00000041890
379	IFNA10	ENSG00000186803	Ifna7	ENSMUSG00000100713
380	IFNA10	ENSG00000186803	Ifna11	ENSMUSG00000100549
381	IFNA10	ENSG00000186803	Ifna6	ENSMUSG00000101252
382	IFNA10	ENSG00000186803	Ifna5	ENSMUSG00000096682
383	IFNA10	ENSG00000186803	Ifna4	ENSMUSG00000070904
384	IFNA10	ENSG00000186803	Ifna1	ENSMUSG00000095498
385	FFAR2	ENSG00000126262	Ffar2	ENSMUSG00000051314
386	CACNG7	ENSG00000105605	Cacng7	ENSMUSG00000069806
387	SELENBP1	ENSG00000143416	Selenbp2	ENSMUSG00000068877
388	SDSL	ENSG00000139410	Sdsl	ENSMUSG00000029596
389	SRD5A1	ENSG00000145545	Srd5a1	ENSMUSG00000021594
390	BATF	ENSG00000156127	Batf	ENSMUSG00000034266
391	LRRC18	ENSG00000165383	Lrrc18	ENSMUSG00000041673
392	ZNF433	ENSG00000197647	Zfp867	ENSMUSG00000054519
393		ENSG00000274559	Hist1h2bk	ENSMUSG00000062727
394	GTPBP2	ENSG00000172432	Gtpbp2	ENSMUSG00000023952
395	ETNK2	ENSG00000143845	Etnk2	ENSMUSG00000070644
396	MRPL21	ENSG00000197345	Mrpl21	ENSMUSG00000024829
