HGNC_symbol	HGNC_ensembl_gene_id	MGI_symbol	MGI_ensembl_gene_id
105	GPR50	ENSG00000102195	Gpr50	ENSMUSG00000056380
106	GSTA2	ENSG00000244067	Gm10639	ENSMUSG00000074179
107	NAT2	ENSG00000156006	Nat1	ENSMUSG00000025588
108	GRID1	ENSG00000182771	Grid1	ENSMUSG00000041078
109	GPATCH2L	ENSG00000089916	Gpatch2l	ENSMUSG00000021254
110	DIP2C	ENSG00000151240	Dip2c	ENSMUSG00000048264
111	RPL7	ENSG00000147604	Rpl7	ENSMUSG00000043716
112	FKBP3	ENSG00000100442	Fkbp3	ENSMUSG00000020949
113	GPHA2	ENSG00000149735	Gpha2	ENSMUSG00000024784
114	ATOX1	ENSG00000177556	Atox1	ENSMUSG00000018585
115	OR5M10	ENSG00000254834	Olfr1022	ENSMUSG00000057761
116	NAT1	ENSG00000171428	Nat1	ENSMUSG00000025588
117	SERPINB3	ENSG00000057149	Serpinb3d	ENSMUSG00000058017
118	GLIPR1L1	ENSG00000173401	Glipr1l3	ENSMUSG00000112611
119	GSTA5	ENSG00000182793	Gm10639	ENSMUSG00000074179
120	OR10A5	ENSG00000166363	Olfr714	ENSMUSG00000049674
121	DRC7	ENSG00000159625	Drc7	ENSMUSG00000031786
122	GPR4	ENSG00000177464	Gpr4	ENSMUSG00000044317
123	LRIG2	ENSG00000198799	Lrig2	ENSMUSG00000032913
124	RTRAF	ENSG00000087302	Rtraf	ENSMUSG00000021807
125	DPP9	ENSG00000142002	Dpp9	ENSMUSG00000001229
126	ADPRHL2	ENSG00000116863	Adprhl2	ENSMUSG00000042558
127	GMPS	ENSG00000163655	Gmps	ENSMUSG00000027823
128	PODNL1	ENSG00000132000	Podnl1	ENSMUSG00000012889
129	USP22	ENSG00000124422	Usp22	ENSMUSG00000042506
130	MAIP1	ENSG00000162972	Maip1	ENSMUSG00000025971
131	RPP25	ENSG00000178718	Rpp25	ENSMUSG00000062309
132	CFAP206	ENSG00000272514	Cfap206	ENSMUSG00000028294
133	MECP2	ENSG00000169057	Mecp2	ENSMUSG00000031393
134	SPEM2	ENSG00000184560	Spem2	ENSMUSG00000044084
135		ENSG00000283977	Gm45799	ENSMUSG00000110234
136		ENSG00000283977	Timm10b	ENSMUSG00000089847
137	ECHS1	ENSG00000127884	Echs1	ENSMUSG00000025465
138	PGAP2	ENSG00000148985	Pgap2	ENSMUSG00000030990
139	FAM47C	ENSG00000198173	4930480E11Rik	ENSMUSG00000035651
140	SYNM	ENSG00000182253	Synm	ENSMUSG00000030554
141	ERC2	ENSG00000187672	Erc2	ENSMUSG00000040640
142	LMAN1	ENSG00000074695	Lman1	ENSMUSG00000041891
143	CCDC28A	ENSG00000024862	Ccdc28a	ENSMUSG00000059554
144	OR10V1	ENSG00000172289	Olfr1420	ENSMUSG00000060878
145	LDLRAD3	ENSG00000179241	Ldlrad3	ENSMUSG00000048058
146	ATXN2	ENSG00000204842	Atxn2	ENSMUSG00000042605
147	TCEANC2	ENSG00000116205	Tceanc2	ENSMUSG00000028619
148	BANK1	ENSG00000153064	Bank1	ENSMUSG00000037922
149	DSG4	ENSG00000175065	Dsg4	ENSMUSG00000001804
150	FAM178B	ENSG00000168754	Fam178b	ENSMUSG00000046337
151	SH2B3	ENSG00000111252	Sh2b3	ENSMUSG00000042594
152	SLC45A3	ENSG00000158715	Slc45a3	ENSMUSG00000026435
153	HKDC1	ENSG00000156510	Hkdc1	ENSMUSG00000020080
154	ELK4	ENSG00000158711	Elk4	ENSMUSG00000026436
155	ARFIP2	ENSG00000132254	Arfip2	ENSMUSG00000030881
156		ENSG00000213204	Cfap206	ENSMUSG00000028294
157	ANKRD40	ENSG00000154945	Ankrd40	ENSMUSG00000020864
158	COMMD1	ENSG00000173163	Gm28048	ENSMUSG00000098650
159	COMMD1	ENSG00000173163	Commd1	ENSMUSG00000051355
160	PPP1R14C	ENSG00000198729	Ppp1r14c	ENSMUSG00000040653
161	NUDT7	ENSG00000140876	Nudt7	ENSMUSG00000031767
162	OPN1LW	ENSG00000102076	Opn1mw	ENSMUSG00000031394
163	XKR4	ENSG00000206579	Xkr4	ENSMUSG00000051951
164	TRHR	ENSG00000174417	Trhr	ENSMUSG00000038760
165	IL10	ENSG00000136634	Il10	ENSMUSG00000016529
166	PLEKHH1	ENSG00000054690	Plekhh1	ENSMUSG00000060716
167	CLIP3	ENSG00000105270	Clip3	ENSMUSG00000013921
168	MDH1B	ENSG00000138400	Mdh1b	ENSMUSG00000025963
169	OPN1MW3	ENSG00000269433	Opn1mw	ENSMUSG00000031394
170	G3BP1	ENSG00000145907	G3bp1	ENSMUSG00000018583
171	SPHKAP	ENSG00000153820	Sphkap	ENSMUSG00000026163
172	TMEM51	ENSG00000171729	Tmem51	ENSMUSG00000040616
173	PHLDB2	ENSG00000144824	Phldb2	ENSMUSG00000033149
174	GK2	ENSG00000196475	Gk2	ENSMUSG00000050553
175	PRPF39	ENSG00000185246	Prpf39	ENSMUSG00000035597
176	TTC39A	ENSG00000085831	Ttc39a	ENSMUSG00000028555
177	MYBPHL	ENSG00000221986	Mybphl	ENSMUSG00000068745
178	HADHB	ENSG00000138029	Hadhb	ENSMUSG00000059447
179	ABCB5	ENSG00000004846	Abcb5	ENSMUSG00000072791
180	NAA11	ENSG00000156269	Naa11	ENSMUSG00000046000
181	CC2D1A	ENSG00000132024	Cc2d1a	ENSMUSG00000036686
182	HMOX1	ENSG00000100292	Hmox1	ENSMUSG00000005413
183		ENSG00000272162	Tmem14c	ENSMUSG00000021361
184	SLTM	ENSG00000137776	Sltm	ENSMUSG00000032212
185	MFSD4A	ENSG00000174514	Mfsd4a	ENSMUSG00000059149
186	DNAL4	ENSG00000100246	Dnal4	ENSMUSG00000022420
187	NAT2	ENSG00000156006	Nat2	ENSMUSG00000051147
188	PGM2	ENSG00000169299	Pgm1	ENSMUSG00000029171
189	TMEM14B	ENSG00000137210	Tmem14c	ENSMUSG00000021361
190	RAPGEF4	ENSG00000091428	Rapgef4	ENSMUSG00000049044
191	TBP	ENSG00000112592	Tbp	ENSMUSG00000014767
192	NDE1	ENSG00000072864	Nde1	ENSMUSG00000022678
193	SIX2	ENSG00000170577	Six2	ENSMUSG00000024134
194	SEMA4C	ENSG00000168758	Sema4c	ENSMUSG00000026121
195	SPEM1	ENSG00000181323	Spem1	ENSMUSG00000041165
196	IYD	ENSG00000009765	Iyd	ENSMUSG00000019762
197	SLC35G2	ENSG00000168917	Slc35g2	ENSMUSG00000070287
198	MTSS1	ENSG00000170873	Mtss1	ENSMUSG00000022353
199	ASB9	ENSG00000102048	Asb9	ENSMUSG00000031384
200	FAM47A	ENSG00000185448	4930480E11Rik	ENSMUSG00000035651
201	NT5DC1	ENSG00000178425	Nt5dc1	ENSMUSG00000039480
202	ADGRB3	ENSG00000135298	Adgrb3	ENSMUSG00000033569
203	MSL1	ENSG00000188895	Msl1	ENSMUSG00000052915
204	LYRM2	ENSG00000083099	Lyrm2	ENSMUSG00000045854
205	ESCO1	ENSG00000141446	Esco1	ENSMUSG00000024293
206	B3GNT2	ENSG00000170340	B3gnt2	ENSMUSG00000051650
207	SLC19A1	ENSG00000173638	Slc19a1	ENSMUSG00000001436
208	FGFR1OP	ENSG00000213066	Fgfr1op	ENSMUSG00000069135
209	LRP10	ENSG00000197324	Lrp10	ENSMUSG00000022175
210	NDUFB4	ENSG00000065518	Ndufb4	ENSMUSG00000022820
211	DUSP28	ENSG00000188542	Dusp28	ENSMUSG00000047067
212	ZFP92	ENSG00000189420	Zfp92	ENSMUSG00000031374
213	OR2D3	ENSG00000178358	Olfr716	ENSMUSG00000073896
214	KANSL1	ENSG00000120071	Kansl1	ENSMUSG00000018412
215	CCDC179	ENSG00000255359	1700015G11Rik	ENSMUSG00000094445
216	TICAM1	ENSG00000127666	Ticam1	ENSMUSG00000047123
217	SYT5	ENSG00000129990	Syt5	ENSMUSG00000004961
218	TCP11L2	ENSG00000166046	Tcp11l2	ENSMUSG00000020034
219	CCDC81	ENSG00000149201	Ccdc81	ENSMUSG00000039391
220	NDUFAB1	ENSG00000004779	Ndufab1	ENSMUSG00000030869
221	SAMD13	ENSG00000203943	Samd13	ENSMUSG00000048652
222	SERPINB3	ENSG00000057149	Serpinb3b	ENSMUSG00000073602
223	SERPINB3	ENSG00000057149	Serpinb3c	ENSMUSG00000073601
224	NAT1	ENSG00000171428	Nat2	ENSMUSG00000051147
225	SFPQ	ENSG00000116560	Sfpq	ENSMUSG00000028820
226	ZFP3	ENSG00000180787	Zfp3	ENSMUSG00000043602
227	C12orf65	ENSG00000130921	2810006K23Rik	ENSMUSG00000047635
228	CEP89	ENSG00000121289	Cep89	ENSMUSG00000023072
229	RGS10	ENSG00000148908	Rgs10	ENSMUSG00000030844
230	CEP164	ENSG00000110274	Cep164	ENSMUSG00000043987
231	POLR3B	ENSG00000013503	Polr3b	ENSMUSG00000034453
232	ZDHHC19	ENSG00000163958	Zdhhc19	ENSMUSG00000052363
233	OPN1MW	ENSG00000268221	Opn1mw	ENSMUSG00000031394
234	HSD3B1	ENSG00000203857	Hsd3b1	ENSMUSG00000027871
235	AGK	ENSG00000006530	Agk	ENSMUSG00000029916
236	OR52N2	ENSG00000180988	Olfr667	ENSMUSG00000056782
237	OR52N2	ENSG00000180988	Olfr668	ENSMUSG00000057770
238	PODXL	ENSG00000128567	Podxl	ENSMUSG00000025608
239	FAM47B	ENSG00000189132	4930480E11Rik	ENSMUSG00000035651
240	HACE1	ENSG00000085382	Hace1	ENSMUSG00000038822
241	PIGH	ENSG00000100564	Pigh	ENSMUSG00000021120
242	OR52N5	ENSG00000181009	Olfr669	ENSMUSG00000073916
243	MAPK9	ENSG00000050748	Mapk9	ENSMUSG00000020366
244	COQ3	ENSG00000132423	Coq3	ENSMUSG00000028247
245	TMEM14C	ENSG00000111843	Tmem14c	ENSMUSG00000021361
246	SERPINB4	ENSG00000206073	Serpinb3b	ENSMUSG00000073602
247	SERPINB4	ENSG00000206073	Serpinb3c	ENSMUSG00000073601
248	HIBADH	ENSG00000106049	Hibadh	ENSMUSG00000029776
249	LGR4	ENSG00000205213	Lgr4	ENSMUSG00000050199
250	PPP2R5B	ENSG00000068971	Ppp2r5b	ENSMUSG00000024777
251	PNMA6F	ENSG00000225110	Gm18336	ENSMUSG00000096966
252	TMEM102	ENSG00000181284	Tmem102	ENSMUSG00000089876
253	NEMP1	ENSG00000166881	Nemp1	ENSMUSG00000040195
254	TMEM59	ENSG00000116209	Tmem59	ENSMUSG00000028618
255	OR2D2	ENSG00000166368	Olfr715	ENSMUSG00000060503
256	NAB2	ENSG00000166886	Nab2	ENSMUSG00000025402
257	LTBP4	ENSG00000090006	Ltbp4	ENSMUSG00000040488
258	SI	ENSG00000090402	Sis	ENSMUSG00000027790
259	HSD3B2	ENSG00000203859	Hsd3b1	ENSMUSG00000027871
260	SPEM3	ENSG00000283439	Gm39566	ENSMUSG00000109737
261	TIMM10B	ENSG00000132286	Gm45799	ENSMUSG00000110234
262	TIMM10B	ENSG00000132286	Timm10b	ENSMUSG00000089847
263	CDA	ENSG00000158825	Cda	ENSMUSG00000028755
264	PNMA6E	ENSG00000214897	Gm18336	ENSMUSG00000096966
265	MARF1	ENSG00000166783	Marf1	ENSMUSG00000060657
266	ZRSR2	ENSG00000169249	Zrsr1	ENSMUSG00000044068
267	RPA1	ENSG00000132383	Rpa1	ENSMUSG00000000751
268	LIMD2	ENSG00000136490	Limd2	ENSMUSG00000040699
269	OPN1MW2	ENSG00000166160	Opn1mw	ENSMUSG00000031394
270	ABCB1	ENSG00000085563	Abcb1a	ENSMUSG00000040584
271	PAOX	ENSG00000148832	Paox	ENSMUSG00000025464
272	MAMSTR	ENSG00000176909	Mamstr	ENSMUSG00000042918
273	CASC3	ENSG00000108349	Casc3	ENSMUSG00000078676
274	STAT6	ENSG00000166888	Stat6	ENSMUSG00000002147
275	ADGRB1	ENSG00000181790	Adgrb1	ENSMUSG00000034730
276	DNAJC11	ENSG00000007923	Dnajc11	ENSMUSG00000039768
277	TGFBRAP1	ENSG00000135966	Tgfbrap1	ENSMUSG00000070939
278	TTC23	ENSG00000103852	Ttc23	ENSMUSG00000030555
279	BEX1	ENSG00000133169	Bex2	ENSMUSG00000042750
280	RAB1A	ENSG00000138069	Rab1a	ENSMUSG00000020149
281	SUPT6H	ENSG00000109111	Supt6	ENSMUSG00000002052
282	FAM131C	ENSG00000185519	Fam131c	ENSMUSG00000006218
283	TEC	ENSG00000135605	Tec	ENSMUSG00000029217
284	ATP1B4	ENSG00000101892	Atp1b4	ENSMUSG00000016327
285	MEIKIN	ENSG00000239642	Meikin	ENSMUSG00000020332
286	C4A	ENSG00000244731	C4b	ENSMUSG00000073418
287	OR5M8	ENSG00000181371	Olfr1031	ENSMUSG00000043267
288	IGHV7-4-1	ENSG00000282122	Ighv9-4	ENSMUSG00000094322
289	PSD4	ENSG00000125637	Psd4	ENSMUSG00000026979
290	TC2N	ENSG00000165929	Tc2n	ENSMUSG00000021187
291	LRRC58	ENSG00000163428	Lrrc58	ENSMUSG00000034158
292	LUZP2	ENSG00000187398	Luzp2	ENSMUSG00000063297
293	TEKT2	ENSG00000092850	Tekt2	ENSMUSG00000028845
294	MAK	ENSG00000111837	Mak	ENSMUSG00000021363
295	SOX17	ENSG00000164736	Sox17	ENSMUSG00000025902
296	PRRG1	ENSG00000130962	Prrg1	ENSMUSG00000047996
297	CCDC12	ENSG00000160799	Ccdc12	ENSMUSG00000019659
298	SCEL	ENSG00000136155	Scel	ENSMUSG00000022123
299	SNX20	ENSG00000167208	Snx20	ENSMUSG00000031662
300	UNC50	ENSG00000115446	Unc50	ENSMUSG00000026111
301	OR4D10	ENSG00000254466	Olfr1424	ENSMUSG00000067528
302	MRPS23	ENSG00000181610	Mrps23	ENSMUSG00000023723
303	SCN9A	ENSG00000169432	Scn9a	ENSMUSG00000075316
304	DNER	ENSG00000187957	Dner	ENSMUSG00000036766
305	OR4D11	ENSG00000176200	Olfr1423	ENSMUSG00000067529
306	LYZL4	ENSG00000157093	Lyzl4	ENSMUSG00000032530
307	CTSO	ENSG00000256043	Ctso	ENSMUSG00000028015
308	MCM5	ENSG00000100297	Mcm5	ENSMUSG00000005410
309	ZNF3	ENSG00000166526	Zfp113	ENSMUSG00000037007
310	GSX2	ENSG00000180613	Gsx2	ENSMUSG00000035946
311	KPNA7	ENSG00000185467	Kpna7	ENSMUSG00000038770
312	FERD3L	ENSG00000146618	Ferd3l	ENSMUSG00000046518
313	RAB39A	ENSG00000179331	Rab39	ENSMUSG00000055069
314	RNF11	ENSG00000123091	Rnf11	ENSMUSG00000028557
315	ATPAF2	ENSG00000171953	Atpaf2	ENSMUSG00000042709
316	INPP5K	ENSG00000132376	Inpp5k	ENSMUSG00000006127
317	PTH	ENSG00000152266	Pth	ENSMUSG00000059077
318	ATP5PD	ENSG00000167863	Atp5h	ENSMUSG00000034566
319	OR52E4	ENSG00000180974	Olfr677	ENSMUSG00000073914
320	DYRK3	ENSG00000143479	Dyrk3	ENSMUSG00000016526
321	STXBP6	ENSG00000168952	Stxbp6	ENSMUSG00000046314
322	SPCS3	ENSG00000129128	Arxes2	ENSMUSG00000048040
323	SPCS3	ENSG00000129128	Arxes1	ENSMUSG00000048355
324	HAUS7	ENSG00000213397	Haus7	ENSMUSG00000031371
325	FCGR3A	ENSG00000203747	Fcgr4	ENSMUSG00000059089
326	NXF3	ENSG00000147206	Nxf3	ENSMUSG00000057000
327	FAM43B	ENSG00000183114	Fam43b	ENSMUSG00000078235
328	S1PR4	ENSG00000125910	S1pr4	ENSMUSG00000044199
329		ENSG00000255439	Gm21974	ENSMUSG00000030804
330		ENSG00000255439	Vkorc1	ENSMUSG00000096145
331	TBC1D14	ENSG00000132405	Tbc1d14	ENSMUSG00000029192
332	BICDL1	ENSG00000135127	Bicdl1	ENSMUSG00000041609
333	PPM1N	ENSG00000213889	Ppm1n	ENSMUSG00000030402
334	FAM78B	ENSG00000188859	Fam78b	ENSMUSG00000060568
335	EMID1	ENSG00000186998	Emid1	ENSMUSG00000034164
336	GID4	ENSG00000141034	Gid4	ENSMUSG00000018415
337	HAO2	ENSG00000116882	Hao2	ENSMUSG00000027870
338	HIKESHI	ENSG00000149196	Hikeshi	ENSMUSG00000062797
339	MAP7	ENSG00000135525	Map7	ENSMUSG00000019996
340	MIGA2	ENSG00000148343	Miga2	ENSMUSG00000026858
341	CTXND2	ENSG00000283324	4930558C23Rik	ENSMUSG00000105734
342	OR5M3	ENSG00000174937	Olfr1032	ENSMUSG00000042796
343	NLGN2	ENSG00000169992	Nlgn2	ENSMUSG00000051790
344	FBXO47	ENSG00000204952	Fbxo47	ENSMUSG00000070336
345	GTF2IRD1	ENSG00000006704	Gtf2ird1	ENSMUSG00000023079
346	UBE2A	ENSG00000077721	Ube2a	ENSMUSG00000016308
347	TMEM154	ENSG00000170006	Tmem154	ENSMUSG00000056498
348	ABHD3	ENSG00000158201	Abhd3	ENSMUSG00000002475
349	TMEM256	ENSG00000205544	Tmem256	ENSMUSG00000070394
350	CCDC47	ENSG00000108588	Ccdc47	ENSMUSG00000078622
351	ALKBH6	ENSG00000239382	Alkbh6	ENSMUSG00000042831
352	ARAP1	ENSG00000186635	Arap1	ENSMUSG00000032812
353	USH2A	ENSG00000042781	Ush2a	ENSMUSG00000026609
354	USP3	ENSG00000140455	Usp3	ENSMUSG00000032376
355	NAT2	ENSG00000156006	Nat3	ENSMUSG00000056426
356	AXL	ENSG00000167601	Axl	ENSMUSG00000002602
357	SCIMP	ENSG00000161929	Scimp	ENSMUSG00000057135
358	ACADL	ENSG00000115361	Acadl	ENSMUSG00000026003
359	TMEM86B	ENSG00000180089	Tmem86b	ENSMUSG00000045282
360	MORC2	ENSG00000133422	Morc2b	ENSMUSG00000048602
361	CCDC136	ENSG00000128596	Ccdc136	ENSMUSG00000029769
362	PLCXD2	ENSG00000240891	Plcxd2	ENSMUSG00000087141
363	CPED1	ENSG00000106034	Cped1	ENSMUSG00000062980
364	DET1	ENSG00000140543	Det1	ENSMUSG00000030610
365	CHIC2	ENSG00000109220	Chic2	ENSMUSG00000029229
366	KIFC3	ENSG00000140859	Kifc3	ENSMUSG00000031788
367	ZNF646	ENSG00000167395	Zfp646	ENSMUSG00000049739
368	LRFN4	ENSG00000173621	Lrfn4	ENSMUSG00000045045
369	FCGR2C	ENSG00000244682	Fcgr3	ENSMUSG00000059498
370	CYP27B1	ENSG00000111012	Cyp27b1	ENSMUSG00000006724
371	CNOT9	ENSG00000144580	Cnot9	ENSMUSG00000026174
372	CXorf56	ENSG00000018610	C330007P06Rik	ENSMUSG00000006423
373	GATB	ENSG00000059691	Gatb	ENSMUSG00000028085
374	MAPKAPK2	ENSG00000162889	Mapkapk2	ENSMUSG00000016528
375	GLRA1	ENSG00000145888	Glra1	ENSMUSG00000000263
376	CUX1	ENSG00000257923	Cux1	ENSMUSG00000029705
377	MYO3A	ENSG00000095777	Myo3a	ENSMUSG00000025716
378	KDM3B	ENSG00000120733	Kdm3b	ENSMUSG00000038773
379	FCGR2B	ENSG00000072694	Fcgr3	ENSMUSG00000059498
380	SDF2	ENSG00000132581	Sdf2	ENSMUSG00000002064
381	SEC14L4	ENSG00000133488	Sec14l4	ENSMUSG00000019368
382	FBXW7	ENSG00000109670	Fbxw7	ENSMUSG00000028086
383		ENSG00000196826	Zfp872	ENSMUSG00000074472
384	PDPK1	ENSG00000140992	Pdpk1	ENSMUSG00000024122
385	FHL2	ENSG00000115641	Fhl2	ENSMUSG00000008136
386	NAT1	ENSG00000171428	Nat3	ENSMUSG00000056426
387	KATNB1	ENSG00000140854	Katnb1	ENSMUSG00000031787
388	PIGY	ENSG00000255072	Pigyl	ENSMUSG00000010607
389	IGHV7-81	ENSG00000211979	Ighv9-4	ENSMUSG00000094322
390	AP4M1	ENSG00000221838	Ap4m1	ENSMUSG00000019518
391	CDK1	ENSG00000170312	Cdk1	ENSMUSG00000019942
392	ADGRF3	ENSG00000173567	Adgrf3	ENSMUSG00000067642
393	CCR6	ENSG00000112486	Ccr6	ENSMUSG00000040899
394	ASPSCR1	ENSG00000169696	Aspscr1	ENSMUSG00000025142
