HGNC_symbol	HGNC_ensembl_gene_id	MGI_symbol	MGI_ensembl_gene_id
249	KYNU	ENSG00000115919	Kynu	ENSMUSG00000026866
250	IL20RA	ENSG00000016402	Il20ra	ENSMUSG00000020007
251	ZNF282	ENSG00000170265	Zfp282	ENSMUSG00000025821
252	TMEM248	ENSG00000106609	Tmem248	ENSMUSG00000053094
253	RAMP1	ENSG00000132329	Ramp1	ENSMUSG00000034353
254	SULT2A1	ENSG00000105398	Sult2a1	ENSMUSG00000078798
255	SULT2A1	ENSG00000105398	Sult2a4	ENSMUSG00000074377
256	TMEM33	ENSG00000109133	Tmem33	ENSMUSG00000037720
257	RASL10A	ENSG00000100276	Rasl10a	ENSMUSG00000034209
258	ZFPM2	ENSG00000169946	Zfpm2	ENSMUSG00000022306
259	SMAD2	ENSG00000175387	Smad2	ENSMUSG00000024563
260	SLC9A7	ENSG00000065923	Slc9a7	ENSMUSG00000037341
261	MAPK9	ENSG00000050748	Mapk9	ENSMUSG00000020366
262	L2HGDH	ENSG00000087299	L2hgdh	ENSMUSG00000020988
263	CORO7-PAM16	ENSG00000103426	Coro7	ENSMUSG00000039637
264	FAM171A1	ENSG00000148468	Fam171a1	ENSMUSG00000050530
265	TMEM63C	ENSG00000165548	Tmem63c	ENSMUSG00000034145
266	CCT7	ENSG00000135624	Cct7	ENSMUSG00000030007
267	TMEM255A	ENSG00000125355	Tmem255a	ENSMUSG00000036502
268	OR52E2	ENSG00000176787	Olfr589	ENSMUSG00000051362
269	PDZK1IP1	ENSG00000162366	Pdzk1ip1	ENSMUSG00000028716
270	ZAN	ENSG00000146839	Zan	ENSMUSG00000079173
271	GREB1	ENSG00000196208	Greb1	ENSMUSG00000036523
272	ZCCHC10	ENSG00000155329	Zcchc10	ENSMUSG00000018239
273	SYTL1	ENSG00000142765	Sytl1	ENSMUSG00000028860
274	SLC22A9	ENSG00000149742	Slc22a27	ENSMUSG00000067656
275	SLC22A9	ENSG00000149742	Slc22a28	ENSMUSG00000063590
276	MFSD6	ENSG00000151690	Mfsd6	ENSMUSG00000041439
277	ZNF610	ENSG00000167554	Zfy1	ENSMUSG00000053211
278	MFN2	ENSG00000116688	Mfn2	ENSMUSG00000029020
279	OR5B3	ENSG00000172769	Olfr1457	ENSMUSG00000061637
280	OR5B3	ENSG00000172769	Olfr1458	ENSMUSG00000062844
281	OR5B3	ENSG00000172769	Olfr1459	ENSMUSG00000057503
282	OR5B3	ENSG00000172769	Olfr1461	ENSMUSG00000045883
283		ENSG00000268133	Zfy1	ENSMUSG00000053211
284	OR2L5	ENSG00000197454	Olfr167	ENSMUSG00000045341
285		ENSG00000285472	Olfr732	ENSMUSG00000091873
286		ENSG00000285472	Olfr733	ENSMUSG00000090874
287	DHDH	ENSG00000104808	Dhdh	ENSMUSG00000011382
288	DHDH	ENSG00000104808	Gm45808	ENSMUSG00000109926
289	CCDC136	ENSG00000128596	Ccdc136	ENSMUSG00000029769
290	OR2A25	ENSG00000221933	Olfr447	ENSMUSG00000045708
291		ENSG00000277117	Icosl	ENSMUSG00000000732
292	MSI2	ENSG00000153944	Msi2	ENSMUSG00000069769
293	ZNF304	ENSG00000131845	Zfy1	ENSMUSG00000053211
294	SYCP3	ENSG00000139351	Gm20906	ENSMUSG00000099856
295	SYCP3	ENSG00000139351	Gm20920	ENSMUSG00000100485
296	SYCP3	ENSG00000139351	Gm28102	ENSMUSG00000101915
297	OPCML	ENSG00000183715	Opcml	ENSMUSG00000062257
298	PRPF38A	ENSG00000134748	Prpf38a	ENSMUSG00000063800
299	RPTOR	ENSG00000141564	Rptor	ENSMUSG00000025583
300	PYCARD	ENSG00000103490	Pycard	ENSMUSG00000030793
301	FXYD4	ENSG00000150201	Fxyd4	ENSMUSG00000004988
302	SPACA9	ENSG00000165698	Spaca9	ENSMUSG00000026809
303	C9	ENSG00000113600	C9	ENSMUSG00000022149
304	ZNF200	ENSG00000010539	Zfp65	ENSMUSG00000071281
305	GNA12	ENSG00000146535	Gna12	ENSMUSG00000000149
306	KNCN	ENSG00000162456	Kncn	ENSMUSG00000073774
307	POLE3	ENSG00000148229	Pole3	ENSMUSG00000028394
308		ENSG00000273291	Zfp65	ENSMUSG00000071281
309	BAX	ENSG00000087088	Bax	ENSMUSG00000003873
310	TMEM275	ENSG00000282881	6430628N08Rik	ENSMUSG00000034185
311	TRIM72	ENSG00000177238	Trim72	ENSMUSG00000042828
312	ORC1	ENSG00000085840	Orc1	ENSMUSG00000028587
313	ZNF586	ENSG00000083828	Zfy1	ENSMUSG00000053211
314	MARS1	ENSG00000166986	Mars1	ENSMUSG00000040354
315	GRHPR	ENSG00000137106	Grhpr	ENSMUSG00000035637
316	NTM	ENSG00000182667	Ntm	ENSMUSG00000059974
317	BMP6	ENSG00000153162	Bmp6	ENSMUSG00000039004
318	CRYZL1	ENSG00000205758	Cryzl1	ENSMUSG00000058240
319	RILPL1	ENSG00000188026	Rilpl1	ENSMUSG00000029392
320	IVNS1ABP	ENSG00000116679	Ivns1abp	ENSMUSG00000023150
321	RHOBTB1	ENSG00000072422	Rhobtb1	ENSMUSG00000019944
322	NKG7	ENSG00000105374	Nkg7	ENSMUSG00000004612
323	MYO3A	ENSG00000095777	Myo3a	ENSMUSG00000025716
324	AMN1	ENSG00000151743	Amn1	ENSMUSG00000068250
325	CACNG7	ENSG00000105605	Cacng7	ENSMUSG00000069806
326	CCNC	ENSG00000112237	Ccnc	ENSMUSG00000028252
327	RRP8	ENSG00000132275	Rrp8	ENSMUSG00000030888
328	CYP4X1	ENSG00000186377	Cyp4x1	ENSMUSG00000047155
329	OR10A6	ENSG00000279000	Olfr512	ENSMUSG00000056946
330	HSPA12B	ENSG00000132622	Hspa12b	ENSMUSG00000074793
331		ENSG00000268163	Zfy1	ENSMUSG00000053211
332	TARS1	ENSG00000113407	Tars	ENSMUSG00000022241
333	IQCB1	ENSG00000173226	Iqcb1	ENSMUSG00000022837
334	OR10A3	ENSG00000170683	Olfr512	ENSMUSG00000056946
335	MRPS33	ENSG00000090263	Mrps33	ENSMUSG00000029918
336	SMIM12	ENSG00000163866	Smim12	ENSMUSG00000042380
337	ARV1	ENSG00000173409	Arv1	ENSMUSG00000031982
338	OR8K3	ENSG00000280314	Olfr1058	ENSMUSG00000075186
339	OR8K3	ENSG00000280314	Olfr1061	ENSMUSG00000075185
340	OR8K3	ENSG00000280314	Olfr1065	ENSMUSG00000111306
341	EIF1	ENSG00000173812	Eif1	ENSMUSG00000035530
342	ZBTB33	ENSG00000177485	Zbtb33	ENSMUSG00000048047
343		ENSG00000233757	Zfp954	ENSMUSG00000062116
344		ENSG00000233757	Zfp773	ENSMUSG00000063535
345	LINGO3	ENSG00000220008	Lingo3	ENSMUSG00000051067
346	CDK12	ENSG00000167258	Cdk12	ENSMUSG00000003119
347	OR4Q3	ENSG00000182652	Olfr735	ENSMUSG00000046210
348	AGTR1	ENSG00000144891	Agtr1a	ENSMUSG00000049115
349	C2orf76	ENSG00000186132	3110009E18Rik	ENSMUSG00000026388
350	NME1	ENSG00000239672	Nme1	ENSMUSG00000037601
351	ANKRD62	ENSG00000181626	Gm45861	ENSMUSG00000110333
352	ANKRD62	ENSG00000181626	Poteg	ENSMUSG00000063932
353	CCDC178	ENSG00000166960	Ccdc178	ENSMUSG00000024306
354	ALAD	ENSG00000148218	Alad	ENSMUSG00000028393
355	MEF2C	ENSG00000081189	Mef2c	ENSMUSG00000005583
356	SRA1	ENSG00000213523	Sra1	ENSMUSG00000006050
357	ZNF480	ENSG00000198464	Zfy1	ENSMUSG00000053211
358	STYK1	ENSG00000060140	Styk1	ENSMUSG00000032899
359	SLC17A7	ENSG00000104888	Slc17a7	ENSMUSG00000070570
360	OR2L3	ENSG00000198128	Olfr167	ENSMUSG00000045341
361	BEND3	ENSG00000178409	Bend3	ENSMUSG00000038214
362	MEOX1	ENSG00000005102	Meox1	ENSMUSG00000001493
363	C5orf47	ENSG00000185056	4930524B15Rik	ENSMUSG00000020299
364	EIF4E1B	ENSG00000175766	Eif4e1b	ENSMUSG00000074895
365	ARMH3	ENSG00000120029	Armh3	ENSMUSG00000039901
366	SLC26A3	ENSG00000091138	Slc26a3	ENSMUSG00000001225
367	ANGPTL8	ENSG00000130173	Angptl8	ENSMUSG00000047822
368	PRDX6	ENSG00000117592	Prdx6	ENSMUSG00000026701
369		ENSG00000285708	Foxp1	ENSMUSG00000030067
370	CACNG8	ENSG00000142408	Cacng8	ENSMUSG00000053395
371	EBF1	ENSG00000164330	Ebf1	ENSMUSG00000057098
372	RBM3	ENSG00000102317	Rbm3	ENSMUSG00000031167
373	SNRPD1	ENSG00000167088	Snrpd1	ENSMUSG00000002477
374	BTBD6	ENSG00000184887	Btbd6	ENSMUSG00000002803
375	OR2F1	ENSG00000213215	Olfr38	ENSMUSG00000095236
376	OR2F1	ENSG00000213215	Olfr452	ENSMUSG00000094192
377	AKAP6	ENSG00000151320	Akap6	ENSMUSG00000061603
378	MRPL21	ENSG00000197345	Mrpl21	ENSMUSG00000024829
379	KAT6A	ENSG00000083168	Kat6a	ENSMUSG00000031540
380	NLRP4	ENSG00000160505	Nlrp4c	ENSMUSG00000034690
381	CDC25B	ENSG00000101224	Cdc25b	ENSMUSG00000027330
382	CACNG6	ENSG00000130433	Cacng6	ENSMUSG00000078815
383	DDB2	ENSG00000134574	Ddb2	ENSMUSG00000002109
384	PTPN6	ENSG00000111679	Ptpn6	ENSMUSG00000004266
385	AREL1	ENSG00000119682	Arel1	ENSMUSG00000042350
386	IFT80	ENSG00000068885	Ift80	ENSMUSG00000027778
387		ENSG00000285133	Ddit3	ENSMUSG00000116429
388	ZNF419	ENSG00000105136	Zfy1	ENSMUSG00000053211
389	ZC3H11B	ENSG00000215817	Zc3h11a	ENSMUSG00000102976
390	HEPACAM2	ENSG00000188175	Hepacam2	ENSMUSG00000044156
391	UBE2F-SCLY	ENSG00000258984	Ube2f	ENSMUSG00000034343
392	VN1R1	ENSG00000178201	Vmn1r2	ENSMUSG00000115072
393	VN1R1	ENSG00000178201	Vmn1r3	ENSMUSG00000115466
394	GAST	ENSG00000184502	Gast	ENSMUSG00000017165
395	HPS6	ENSG00000166189	Hps6	ENSMUSG00000074811
396	PLEKHF1	ENSG00000166289	Plekhf1	ENSMUSG00000074170
397	DDIT3	ENSG00000175197	Ddit3	ENSMUSG00000025408
398	NME2	ENSG00000243678	Nme2	ENSMUSG00000020857
399	EID2B	ENSG00000176401	Eid2b	ENSMUSG00000070705
