HGNC_symbol	HGNC_ensembl_gene_id	MGI_symbol	MGI_ensembl_gene_id
45	SLITRK2	ENSG00000185985	Slitrk2	ENSMUSG00000036790
46	FERMT2	ENSG00000073712	Fermt2	ENSMUSG00000037712
47	CCDC7	ENSG00000216937	Ccdc7b	ENSMUSG00000056018
48	LRP2	ENSG00000081479	Lrp2	ENSMUSG00000027070
49	PRAMEF1	ENSG00000116721	Pramel1	ENSMUSG00000041805
50	WASHC4	ENSG00000136051	Washc4	ENSMUSG00000034560
51	PRAMEF11	ENSG00000239810	Pramel1	ENSMUSG00000041805
52	PRAMEF6	ENSG00000232423	Pramel1	ENSMUSG00000041805
53	IFFO2	ENSG00000169991	Gm21969	ENSMUSG00000094439
54	IFFO2	ENSG00000169991	Iffo2	ENSMUSG00000041025
55	VN1R4	ENSG00000228567	Vmn1r233	ENSMUSG00000045575
56	SLC38A2	ENSG00000134294	Slc38a2	ENSMUSG00000022462
57	SLC25A14	ENSG00000102078	Slc25a14	ENSMUSG00000031105
58	ICAM4	ENSG00000105371	Icam4	ENSMUSG00000001014
59	TRGV1	ENSG00000211701	Tcrg-V7	ENSMUSG00000076744
60	BET1L	ENSG00000177951	Gm45785	ENSMUSG00000110136
61	BET1L	ENSG00000177951	Bet1l	ENSMUSG00000025484
62	PRAMEF8	ENSG00000182330	Pramel1	ENSMUSG00000041805
63	ANKRD9	ENSG00000156381	Ankrd9	ENSMUSG00000037904
64	AP1M2	ENSG00000129354	Ap1m2	ENSMUSG00000003309
65	PRAMEF19	ENSG00000204480	Pramel1	ENSMUSG00000041805
66	NSMF	ENSG00000165802	Nsmf	ENSMUSG00000006476
67	CDSN	ENSG00000204539	Cdsn	ENSMUSG00000039518
68	PRAMEF20	ENSG00000204478	Pramel1	ENSMUSG00000041805
69	CDCA5	ENSG00000146670	Cdca5	ENSMUSG00000024791
70	PRAMEF12	ENSG00000116726	Pramel1	ENSMUSG00000041805
71	ZYX	ENSG00000159840	Zyx	ENSMUSG00000029860
72	PRAMEF25	ENSG00000229571	Pramel1	ENSMUSG00000041805
73	NIPAL2	ENSG00000104361	Nipal2	ENSMUSG00000038879
74	PRAMEF15	ENSG00000204501	Pramel1	ENSMUSG00000041805
75	PRAMEF14	ENSG00000204481	Pramel1	ENSMUSG00000041805
76	USP2	ENSG00000036672	Usp2	ENSMUSG00000032010
77	PRAMEF17	ENSG00000204479	Pramel1	ENSMUSG00000041805
78	PRAMEF9	ENSG00000204505	Pramel1	ENSMUSG00000041805
79	PRAMEF13	ENSG00000279169	Pramel1	ENSMUSG00000041805
80	TMC5	ENSG00000103534	Tmc5	ENSMUSG00000030650
81	DTNBP1	ENSG00000047579	Dtnbp1	ENSMUSG00000057531
82	LYZ	ENSG00000090382	9530003J23Rik	ENSMUSG00000020177
83	EPHA1	ENSG00000146904	Epha1	ENSMUSG00000029859
84	ALDH4A1	ENSG00000159423	Aldh4a1	ENSMUSG00000028737
85	C19orf44	ENSG00000105072	1700030K09Rik	ENSMUSG00000052794
86	DYNLT1	ENSG00000146425	Dynlt1c	ENSMUSG00000000579
87	NFX1	ENSG00000086102	Nfx1	ENSMUSG00000028423
88	KIAA1522	ENSG00000162522	C77080	ENSMUSG00000050390
89	TRGV8	ENSG00000211696	Tcrg-V7	ENSMUSG00000076744
90	ICAM1	ENSG00000090339	Icam1	ENSMUSG00000037405
91	C16orf78	ENSG00000166152	4933402J07Rik	ENSMUSG00000069971
92	PLEK2	ENSG00000100558	Plek2	ENSMUSG00000021118
93	TRGV2	ENSG00000233306	Tcrg-V7	ENSMUSG00000076744
94	PRAMEF2	ENSG00000120952	Pramel1	ENSMUSG00000041805
95	WISP3	ENSG00000112761	Wisp3	ENSMUSG00000062074
96	MSC	ENSG00000178860	Msc	ENSMUSG00000025930
97	PRAMEF5	ENSG00000270601	Pramel1	ENSMUSG00000041805
98	MRC1	ENSG00000260314	Mrc1	ENSMUSG00000026712
99	TRGV4	ENSG00000211698	Tcrg-V7	ENSMUSG00000076744
100	TRGV5	ENSG00000211697	Tcrg-V7	ENSMUSG00000076744
101	CES2	ENSG00000172831	Ces2f	ENSMUSG00000062826
102	CYP11B1	ENSG00000160882	Cyp11b1	ENSMUSG00000075604
103	PDE4B	ENSG00000184588	Pde4b	ENSMUSG00000028525
104	MEGF8	ENSG00000105429	Megf8	ENSMUSG00000045039
105	SLC25A23	ENSG00000125648	Slc25a23	ENSMUSG00000046329
106	OSCP1	ENSG00000116885	Oscp1	ENSMUSG00000042616
107	PRSS35	ENSG00000146250	Prss35	ENSMUSG00000033491
108	SURF4	ENSG00000148248	Surf4	ENSMUSG00000014867
109	OR5P2	ENSG00000183303	Olfr469	ENSMUSG00000095910
110	OPA1	ENSG00000198836	Opa1	ENSMUSG00000038084
111	TFE3	ENSG00000068323	Tfe3	ENSMUSG00000000134
112	NEDD9	ENSG00000111859	Nedd9	ENSMUSG00000021365
113	C8orf48	ENSG00000164743	AI429214	ENSMUSG00000074384
114	ATP6V1C1	ENSG00000155097	Atp6v1c1	ENSMUSG00000022295
115	TRGV11	ENSG00000211693	Tcrg-V4	ENSMUSG00000076745
116	RIC8A	ENSG00000177963	Ric8a	ENSMUSG00000025485
117	UHRF1BP1L	ENSG00000111647	Uhrf1bp1l	ENSMUSG00000019951
118	PRAMEF18	ENSG00000279804	Pramel1	ENSMUSG00000041805
119	SURF2	ENSG00000148291	Surf2	ENSMUSG00000014873
120	CYP11B2	ENSG00000179142	Cyp11b1	ENSMUSG00000075604
121	BEND4	ENSG00000188848	Bend4	ENSMUSG00000092060
122	TRGV3	ENSG00000211699	Tcrg-V7	ENSMUSG00000076744
123	PRAMEF33	ENSG00000237700	Pramel1	ENSMUSG00000041805
124	PRKCE	ENSG00000171132	Prkce	ENSMUSG00000045038
125	PRAMEF7	ENSG00000204510	Pramel1	ENSMUSG00000041805
126	NR4A2	ENSG00000153234	Nr4a2	ENSMUSG00000026826
127	C1QTNF3-AMACR	ENSG00000273294	C1qtnf3	ENSMUSG00000058914
128	XKR4	ENSG00000206579	Xkr4	ENSMUSG00000051951
129	PRAMEF26	ENSG00000280267	Pramel1	ENSMUSG00000041805
130	PRAMEF27	ENSG00000274764	Pramel1	ENSMUSG00000041805
131	RSPH6A	ENSG00000104941	Rsph6a	ENSMUSG00000040866
132	C1QTNF3	ENSG00000082196	C1qtnf3	ENSMUSG00000058914
133	TAS1R2	ENSG00000179002	Tas1r2	ENSMUSG00000028738
134	MTSS1L	ENSG00000132613	Mtss1l	ENSMUSG00000033763
135	SMIM12	ENSG00000163866	Smim12	ENSMUSG00000042380
136	PRAMEF4	ENSG00000243073	Pramel1	ENSMUSG00000041805
137	ELAVL4	ENSG00000162374	Elavl4	ENSMUSG00000028546
138	PRAMEF10	ENSG00000187545	Pramel1	ENSMUSG00000041805
139	SLITRK5	ENSG00000165300	Slitrk5	ENSMUSG00000033214
140		ENSG00000255275	Gm21969	ENSMUSG00000094439
141		ENSG00000255275	Iffo2	ENSMUSG00000041025
142	PSORS1C2	ENSG00000204538	Psors1c2	ENSMUSG00000024409
143	CDHR2	ENSG00000074276	Cdhr2	ENSMUSG00000034918
144	MAN2B2	ENSG00000013288	Man2b2	ENSMUSG00000029119
145	INO80C	ENSG00000153391	Ino80c	ENSMUSG00000047989
146	TRAV12-1	ENSG00000211785	Trav7-3	ENSMUSG00000096908
147	TRAV12-1	ENSG00000211785	Trav7-4	ENSMUSG00000094766
148	FAM181B	ENSG00000182103	Fam181b	ENSMUSG00000051515
149	SNAP91	ENSG00000065609	Snap91	ENSMUSG00000033419
150	FOXD2	ENSG00000186564	Foxd2	ENSMUSG00000055210
151	RCOR1	ENSG00000089902	Rcor1	ENSMUSG00000037896
152	SSBP4	ENSG00000130511	Ssbp4	ENSMUSG00000070003
153	POLB	ENSG00000070501	Polb	ENSMUSG00000031536
154	STPG2	ENSG00000163116	Stpg2	ENSMUSG00000047940
155	TES	ENSG00000135269	Tes	ENSMUSG00000029552
156	ODF3	ENSG00000177947	Odf3	ENSMUSG00000025482
157	RRP9	ENSG00000114767	Rrp9	ENSMUSG00000041506
158	MYMX	ENSG00000262179	Mymx	ENSMUSG00000079471
159	CNN2	ENSG00000064666	Cnn2	ENSMUSG00000004665
160	IGKV2D-24	ENSG00000241566	Igkv1-133	ENSMUSG00000094491
161	IGKV2D-24	ENSG00000241566	Igkv1-132	ENSMUSG00000096580
162	IGKV2D-24	ENSG00000241566	Igkv1-131	ENSMUSG00000076505
163	EMCN	ENSG00000164035	Emcn	ENSMUSG00000054690
164	IGKV5-2	ENSG00000211599	Igkv17-127	ENSMUSG00000076508
165	PSMD13	ENSG00000185627	Psmd13	ENSMUSG00000025487
166		ENSG00000267140	Ino80c	ENSMUSG00000047989
167	ZFHX4	ENSG00000091656	Zfhx4	ENSMUSG00000025255
168	NT5DC2	ENSG00000168268	Nt5dc2	ENSMUSG00000071547
169	STAB1	ENSG00000010327	Stab1	ENSMUSG00000042286
170	NKX1-1	ENSG00000235608	Nkx1-1	ENSMUSG00000029112
171	IGF2BP3	ENSG00000136231	Igf2bp3	ENSMUSG00000029814
172	IGSF5	ENSG00000183067	Igsf5	ENSMUSG00000000159
173	IGKV1-17	ENSG00000240382	Igkv9-124	ENSMUSG00000096632
174	IGKV1-17	ENSG00000240382	Igkv9-123	ENSMUSG00000076512
175	IFITM2	ENSG00000185201	Ifitm7	ENSMUSG00000065968
176	VN1R4	ENSG00000228567	Vmn1r234	ENSMUSG00000057203
177	TBC1D9B	ENSG00000197226	Tbc1d9b	ENSMUSG00000036644
178	TMEM163	ENSG00000152128	Tmem163	ENSMUSG00000026347
179	EXO1	ENSG00000174371	Exo1	ENSMUSG00000039748
180	FABP2	ENSG00000145384	Fabp2	ENSMUSG00000023057
181	PSRC1	ENSG00000134222	Psrc1	ENSMUSG00000068744
182	DKK2	ENSG00000155011	Dkk2	ENSMUSG00000028031
183	ZNF69	ENSG00000198429	2610044O15Rik8	ENSMUSG00000071302
184	USP39	ENSG00000168883	Usp39	ENSMUSG00000056305
185	SMC6	ENSG00000163029	Smc6	ENSMUSG00000020608
186	ZNF625-ZNF20	ENSG00000213297	2610044O15Rik8	ENSMUSG00000071302
187	BOK	ENSG00000176720	Bok	ENSMUSG00000026278
188	AGTR2	ENSG00000180772	Agtr2	ENSMUSG00000068122
189	TMPRSS5	ENSG00000166682	Tmprss5	ENSMUSG00000032268
190	RPA3	ENSG00000106399	Rpa3	ENSMUSG00000012483
191	TNK2	ENSG00000061938	Tnk2	ENSMUSG00000022791
192	CHSY1	ENSG00000131873	Chsy1	ENSMUSG00000032640
193		ENSG00000257355	2610044O15Rik8	ENSMUSG00000071302
194	TRAV12-3	ENSG00000211794	Trav7-3	ENSMUSG00000096908
195	TRAV12-3	ENSG00000211794	Trav7-4	ENSMUSG00000094766
196	MYC	ENSG00000136997	Myc	ENSMUSG00000022346
197	NFU1	ENSG00000169599	Nfu1	ENSMUSG00000029993
198	TRGV11	ENSG00000211693	Tcrg-V3	ENSMUSG00000076750
199	TBCB	ENSG00000105254	Tbcb	ENSMUSG00000006095
200	MYBPHL	ENSG00000221986	Mybphl	ENSMUSG00000068745
201	TRMT61A	ENSG00000166166	Trmt61a	ENSMUSG00000060950
202	XPR1	ENSG00000143324	Xpr1	ENSMUSG00000026469
203	FAM198A	ENSG00000144649	Fam198a	ENSMUSG00000038233
204	IFITM3	ENSG00000142089	Ifitm7	ENSMUSG00000065968
205	SURF1	ENSG00000148290	Surf1	ENSMUSG00000015790
206	VSIG4	ENSG00000155659	Vsig4	ENSMUSG00000044206
207	TMTC2	ENSG00000179104	Tmtc2	ENSMUSG00000036019
208	NOCT	ENSG00000151014	Noct	ENSMUSG00000023087
209	TRAV12-2	ENSG00000211789	Trav7-3	ENSMUSG00000096908
210	TRAV12-2	ENSG00000211789	Trav7-4	ENSMUSG00000094766
211	FAM81A	ENSG00000157470	Fam81a	ENSMUSG00000032224
212	RUFY4	ENSG00000188282	Rufy4	ENSMUSG00000061815
213	USP47	ENSG00000170242	Usp47	ENSMUSG00000059263
214	TDP1	ENSG00000042088	Tdp1	ENSMUSG00000021177
215	TRAV17	ENSG00000211797	Trav8-1	ENSMUSG00000076831
216	MECR	ENSG00000116353	Mecr	ENSMUSG00000028910
217	SIRT3	ENSG00000142082	Sirt3	ENSMUSG00000025486
218	MMP15	ENSG00000102996	Mmp15	ENSMUSG00000031790
219	GJB3	ENSG00000188910	Gjb3	ENSMUSG00000042367
220	NUF2	ENSG00000143228	Nuf2	ENSMUSG00000026683
221	GJA4	ENSG00000187513	Gja4	ENSMUSG00000050234
222	CXCR2	ENSG00000180871	Cxcr2	ENSMUSG00000026180
223	ADAM17	ENSG00000151694	Adam17	ENSMUSG00000052593
224	MYBPC1	ENSG00000196091	Mybpc1	ENSMUSG00000020061
225	IGKV1D-17	ENSG00000242766	Igkv9-124	ENSMUSG00000096632
226	IGKV1D-17	ENSG00000242766	Igkv9-123	ENSMUSG00000076512
227	IAH1	ENSG00000134330	Iah1	ENSMUSG00000062054
228	IGKV2-30	ENSG00000243238	Igkv1-133	ENSMUSG00000094491
229	IGKV2-30	ENSG00000243238	Igkv1-132	ENSMUSG00000096580
230	IGKV2-30	ENSG00000243238	Igkv1-131	ENSMUSG00000076505
231	TBC1D30	ENSG00000111490	Tbc1d30	ENSMUSG00000052302
232	SLC35B4	ENSG00000205060	Slc35b4	ENSMUSG00000018999
233	PARP3	ENSG00000041880	Parp3	ENSMUSG00000023249
234	SCGB1C2	ENSG00000268320	Scgb1c1	ENSMUSG00000038801
235	RECK	ENSG00000122707	Reck	ENSMUSG00000028476
236	GCNT3	ENSG00000140297	Gcnt3	ENSMUSG00000032226
237	SMPDL3A	ENSG00000172594	Smpdl3a	ENSMUSG00000019872
238	GLE1	ENSG00000119392	Gle1	ENSMUSG00000019715
239	CDC42EP1	ENSG00000128283	Cdc42ep1	ENSMUSG00000049521
240	POLR2I	ENSG00000105258	Polr2i	ENSMUSG00000019738
241	GIMD1	ENSG00000250298	Gimd1	ENSMUSG00000091721
242	IFITM1	ENSG00000185885	Ifitm7	ENSMUSG00000065968
243	CD55	ENSG00000196352	Cd55	ENSMUSG00000026399
244	LCP1	ENSG00000136167	Lcp1	ENSMUSG00000021998
245	LAMC3	ENSG00000050555	Lamc3	ENSMUSG00000026840
246	CFAP65	ENSG00000181378	Cfap65	ENSMUSG00000047021
247	IL13RA2	ENSG00000123496	Il13ra2	ENSMUSG00000031289
248	GSTM4	ENSG00000168765	Gstm4	ENSMUSG00000027890
249	MTA1	ENSG00000182979	Mta1	ENSMUSG00000021144
250	GRPR	ENSG00000126010	Grpr	ENSMUSG00000031364
251	TTI2	ENSG00000129696	Tti2	ENSMUSG00000031577
252	NCK2	ENSG00000071051	Nck2	ENSMUSG00000066877
253	SCGB1C1	ENSG00000188076	Scgb1c1	ENSMUSG00000038801
254	AGPAT4	ENSG00000026652	Agpat4	ENSMUSG00000023827
255	DROSHA	ENSG00000113360	Drosha	ENSMUSG00000022191
256	SLC4A5	ENSG00000188687	Slc4a5	ENSMUSG00000068323
257	TRGC2	ENSG00000227191	Tcrg-C1	ENSMUSG00000076749
258	BRPF3	ENSG00000096070	Brpf3	ENSMUSG00000063952
259	IGKV2D-30	ENSG00000239571	Igkv1-133	ENSMUSG00000094491
260	IGKV2D-30	ENSG00000239571	Igkv1-132	ENSMUSG00000096580
261	IGKV2D-30	ENSG00000239571	Igkv1-131	ENSMUSG00000076505
262	MALSU1	ENSG00000156928	Malsu1	ENSMUSG00000029815
263	MRPL21	ENSG00000197345	Mrpl21	ENSMUSG00000024829
264	ATOH1	ENSG00000172238	Atoh1	ENSMUSG00000073043
265	BRINP2	ENSG00000198797	Brinp2	ENSMUSG00000004031
266	SWSAP1	ENSG00000173928	Swsap1	ENSMUSG00000051238
267	CKB	ENSG00000166165	Ckb	ENSMUSG00000001270
268	IGKV2-24	ENSG00000241294	Igkv1-133	ENSMUSG00000094491
269	IGKV2-24	ENSG00000241294	Igkv1-132	ENSMUSG00000096580
270	IGKV2-24	ENSG00000241294	Igkv1-131	ENSMUSG00000076505
271	DBR1	ENSG00000138231	Dbr1	ENSMUSG00000032469
272	TRGC1	ENSG00000211689	Tcrg-C1	ENSMUSG00000076749
273	LGALS2	ENSG00000100079	Lgals2	ENSMUSG00000043501
274	PCP4	ENSG00000183036	Pcp4	ENSMUSG00000090223
275	MAK16	ENSG00000198042	Mak16	ENSMUSG00000031578
276	TMEM229B	ENSG00000198133	Tmem229b	ENSMUSG00000046157
277	RIMS1	ENSG00000079841	Rims1	ENSMUSG00000041670
278	AKAP9	ENSG00000127914	Akap9	ENSMUSG00000040407
279	C16orf45	ENSG00000166780	2900011O08Rik	ENSMUSG00000044117
280	NFRKB	ENSG00000170322	Nfrkb	ENSMUSG00000042185
281	NMRK1	ENSG00000106733	Nmrk1	ENSMUSG00000037847
282	SELENOS	ENSG00000131871	Selenos	ENSMUSG00000075701
283	ZNF423	ENSG00000102935	Zfp423	ENSMUSG00000045333
284	ICAM5	ENSG00000105376	Icam5	ENSMUSG00000032174
285	IGHMBP2	ENSG00000132740	Ighmbp2	ENSMUSG00000024831
286	MGAT5	ENSG00000152127	Mgat5	ENSMUSG00000036155
287	CNIH3	ENSG00000143786	Cnih3	ENSMUSG00000026514
288	CUL3	ENSG00000036257	Cul3	ENSMUSG00000004364
289	BAAT	ENSG00000136881	Baat	ENSMUSG00000039653
290	CES2	ENSG00000172831	Ces2g	ENSMUSG00000031877
291	LETM2	ENSG00000165046	Letm2	ENSMUSG00000037363
292	TNFRSF9	ENSG00000049249	Tnfrsf9	ENSMUSG00000028965
293	TRAV12-2	ENSG00000211789	Trav7-5	ENSMUSG00000106620
294	SYT5	ENSG00000129990	Syt5	ENSMUSG00000004961
295		ENSG00000244255	Cfb	ENSMUSG00000090231
296	PHLDA3	ENSG00000174307	Phlda3	ENSMUSG00000041801
297	BAALC	ENSG00000164929	Baalc	ENSMUSG00000022296
298	HBS1L	ENSG00000112339	Hbs1l	ENSMUSG00000019977
299	ALKBH8	ENSG00000137760	Alkbh8	ENSMUSG00000025899
300	TAS2R7	ENSG00000121377	Tas2r130	ENSMUSG00000054497
301	ZSCAN22	ENSG00000182318	Zscan22	ENSMUSG00000054715
302	BCL9	ENSG00000116128	Bcl9	ENSMUSG00000038256
303	SLC6A14	ENSG00000268104	Slc6a14	ENSMUSG00000031089
304	TRGV11	ENSG00000211693	Trgv2	ENSMUSG00000076754
305	TRDV1	ENSG00000211804	Trav15-1-dv6-1	ENSMUSG00000094016
306	GPN2	ENSG00000142751	Gpn2	ENSMUSG00000028848
307	FAM53A	ENSG00000174137	Fam53a	ENSMUSG00000037339
308	TRPM1	ENSG00000134160	Trpm1	ENSMUSG00000030523
309	CNEP1R1	ENSG00000205423	Cnep1r1	ENSMUSG00000036810
310	SIX6	ENSG00000184302	Six6	ENSMUSG00000021099
311	TPH1	ENSG00000129167	Tph1	ENSMUSG00000040046
312	NFIL3	ENSG00000165030	Nfil3	ENSMUSG00000056749
313	HEPH	ENSG00000089472	Heph	ENSMUSG00000031209
314	TMEM156	ENSG00000121895	Tmem156	ENSMUSG00000037913
315	SPIN2A	ENSG00000147059	Gm20909	ENSMUSG00000094294
316	OPN1MW2	ENSG00000166160	Opn1mw	ENSMUSG00000031394
317	TRAV23DV6	ENSG00000211803	Trav14-1	ENSMUSG00000076840
318	NUTF2	ENSG00000102898	Nutf2	ENSMUSG00000008450
319	PRPH2	ENSG00000112619	Prph2	ENSMUSG00000023978
320	SPOCK1	ENSG00000152377	Spock1	ENSMUSG00000056222
321	SRP54	ENSG00000100883	Srp54	ENSMUSG00000112449
322	SRP54	ENSG00000100883	Srp54b	ENSMUSG00000079108
323	SNCB	ENSG00000074317	Sncb	ENSMUSG00000034891
324	NR0B2	ENSG00000131910	Nr0b2	ENSMUSG00000037583
325	UNC5C	ENSG00000182168	Unc5c	ENSMUSG00000059921
326	KIFC2	ENSG00000167702	Kifc2	ENSMUSG00000004187
327	CAV1	ENSG00000105974	Cav1	ENSMUSG00000007655
328		ENSG00000284895		ENSMUSG00000115115
329	CHRNA5	ENSG00000169684	Chrna5	ENSMUSG00000035594
330	CSRP1	ENSG00000159176	Csrp1	ENSMUSG00000026421
331	CEP128	ENSG00000100629	Cep128	ENSMUSG00000061533
332	CXCR1	ENSG00000163464	Cxcr1	ENSMUSG00000048480
333	AMPD2	ENSG00000116337	Ampd2	ENSMUSG00000027889
334	ARHGEF25	ENSG00000240771	Arhgef25	ENSMUSG00000019467
335	ATP8A1	ENSG00000124406	Atp8a1	ENSMUSG00000037685
336	VN1R4	ENSG00000228567	Vmn1r235	ENSMUSG00000050102
337	VN1R4	ENSG00000228567	Vmn1r236	ENSMUSG00000054142
338	VN1R4	ENSG00000228567	Vmn1r237	ENSMUSG00000058030
339	TSGA10	ENSG00000135951	Tsga10	ENSMUSG00000060771
340	SAMD5	ENSG00000203727	Samd5	ENSMUSG00000060487
341	DMRTB1	ENSG00000143006	Dmrtb1	ENSMUSG00000028610
342	MIS18BP1	ENSG00000129534	Mis18bp1	ENSMUSG00000047534
343	VPREB3	ENSG00000128218	Vpreb3	ENSMUSG00000000903
344	IGKV5-2	ENSG00000211599	Igkv17-121	ENSMUSG00000076514
345	BAD	ENSG00000002330	Bad	ENSMUSG00000024959
346	OR11H7	ENSG00000258806	Olfr748	ENSMUSG00000060084
347	KCNJ4	ENSG00000168135	Kcnj4	ENSMUSG00000044216
348	FREM3	ENSG00000183090	Frem3	ENSMUSG00000042353
349	CR1L	ENSG00000197721	Cr1l	ENSMUSG00000016481
350	OR52B6	ENSG00000187747	Olfr650-ps1	ENSMUSG00000081859
351	MYO3A	ENSG00000095777	Myo3a	ENSMUSG00000025716
352	GNS	ENSG00000135677	Gns	ENSMUSG00000034707
353	CYP51A1	ENSG00000001630	Cyp51	ENSMUSG00000001467
354	SHISA3	ENSG00000178343	Shisa3	ENSMUSG00000050010
355	ENTHD1	ENSG00000176177	Enthd1	ENSMUSG00000050439
356	C14orf39	ENSG00000179008	4930447C04Rik	ENSMUSG00000021098
357	AGR3	ENSG00000173467	Agr3	ENSMUSG00000036231
358	NPW	ENSG00000183971	Npw	ENSMUSG00000071230
359	RABIF	ENSG00000183155	Rabif	ENSMUSG00000042229
360	MECP2	ENSG00000169057	Mecp2	ENSMUSG00000031393
361	GYPA	ENSG00000170180	Gypa	ENSMUSG00000051839
362	MUM1L1	ENSG00000157502	Mum1l1	ENSMUSG00000042515
363	CES2	ENSG00000172831	Ces2h	ENSMUSG00000091813
364	ZSCAN4	ENSG00000180532	Zscan4c	ENSMUSG00000054272
365	ZSCAN4	ENSG00000180532	Zscan4-ps1	ENSMUSG00000110103
366	IER5L	ENSG00000188483	Ier5l	ENSMUSG00000089762
367	OR11H4	ENSG00000176198	Olfr749	ENSMUSG00000059069
368	RBPMS2	ENSG00000166831	Rbpms2	ENSMUSG00000032387
369	IYD	ENSG00000009765	Iyd	ENSMUSG00000019762
370	RASGEF1B	ENSG00000138670	Rasgef1b	ENSMUSG00000089809
371	TMEM35A	ENSG00000126950	Tmem35a	ENSMUSG00000033578
372	IHH	ENSG00000163501	Ihh	ENSMUSG00000006538
373	NMBR	ENSG00000135577	Nmbr	ENSMUSG00000019865
374	NOXO1	ENSG00000196408	Noxo1	ENSMUSG00000019320
375	TTC14	ENSG00000163728	Ttc14	ENSMUSG00000027677
376	TRAV9-2	ENSG00000211793	Trav6-5	ENSMUSG00000096149
377	DMWD	ENSG00000185800	Dmwd	ENSMUSG00000030410
378	RP1	ENSG00000104237	Rp1	ENSMUSG00000025900
379	MTHFD2	ENSG00000065911	Mthfd2	ENSMUSG00000005667
380	OR1B1	ENSG00000280094	Olfr362	ENSMUSG00000075377
381	FUT10	ENSG00000172728	Fut10	ENSMUSG00000046152
382	TRGC1	ENSG00000211689	Tcrg-C3	ENSMUSG00000091682
383	TRGC1	ENSG00000211689	Tcrg-C2	ENSMUSG00000076752
384	ANXA7	ENSG00000138279	Anxa7	ENSMUSG00000021814
385	CDH19	ENSG00000071991	Cdh19	ENSMUSG00000047216
386	RPGRIP1L	ENSG00000103494	Rpgrip1l	ENSMUSG00000033282
387	GPRIN1	ENSG00000169258	Gprin1	ENSMUSG00000069227
388	MAP3K1	ENSG00000095015	Map3k1	ENSMUSG00000021754
389	PEX2	ENSG00000164751	Pex2	ENSMUSG00000040374
390	CFAP20	ENSG00000070761	Cfap20	ENSMUSG00000031796
391	NCAPD2	ENSG00000010292	Ncapd2	ENSMUSG00000038252
392	CAMTA1	ENSG00000171735	Camta1	ENSMUSG00000014592
