HGNC_symbol	HGNC_ensembl_gene_id	MGI_symbol	MGI_ensembl_gene_id
42	ATF7IP	ENSG00000171681	Atf7ip	ENSMUSG00000030213
43	SPIN2B	ENSG00000186787	Gm20828	ENSMUSG00000094838
44	FAM89B	ENSG00000176973	Fam89b	ENSMUSG00000024939
45	PDCL2	ENSG00000163440	Pdcl2	ENSMUSG00000029235
46	IDO1	ENSG00000131203	Ido1	ENSMUSG00000031551
47	SSH1	ENSG00000084112	Ssh1	ENSMUSG00000042121
48	TRAV12-2	ENSG00000211789	Trav7d-3	ENSMUSG00000096746
49	FUNDC1	ENSG00000069509	Fundc1	ENSMUSG00000025040
50	PSG4	ENSG00000243137	Psg16	ENSMUSG00000066760
51	PLK3	ENSG00000173846	Plk3	ENSMUSG00000028680
52	CEACAM1	ENSG00000079385	Psg16	ENSMUSG00000066760
53	ST3GAL5	ENSG00000115525	St3gal5	ENSMUSG00000056091
54	TRAV12-1	ENSG00000211785	Trav7d-3	ENSMUSG00000096746
55	TAF4B	ENSG00000141384	Taf4b	ENSMUSG00000054321
56	NAF1	ENSG00000145414	Naf1	ENSMUSG00000014907
57	CPEB2	ENSG00000137449	Cpeb2	ENSMUSG00000039782
58	XPO4	ENSG00000132953	Xpo4	ENSMUSG00000021952
59	LINS1	ENSG00000140471	Lins1	ENSMUSG00000053091
60	FRAT2	ENSG00000181274	Frat2	ENSMUSG00000047604
61	NUP42	ENSG00000136243	Nupl2	ENSMUSG00000048439
62	CEACAM6	ENSG00000086548	Psg16	ENSMUSG00000066760
63	RAB25	ENSG00000132698	Rab25	ENSMUSG00000008601
64		ENSG00000267881	Psg16	ENSMUSG00000066760
65	PDCD11	ENSG00000148843	Pdcd11	ENSMUSG00000025047
66	STK32B	ENSG00000152953	Stk32b	ENSMUSG00000029123
67	REG1B	ENSG00000172023	Reg3b	ENSMUSG00000071356
68	CEACAM3	ENSG00000170956	Psg16	ENSMUSG00000066760
69	RBMY1B	ENSG00000242875	Rbmy	ENSMUSG00000094658
70	CKS1B	ENSG00000173207	Cks1b	ENSMUSG00000028044
71	FBXO33	ENSG00000165355	Fbxo33	ENSMUSG00000035329
72	BTG4	ENSG00000137707	Btg4	ENSMUSG00000032056
73	UBXN2B	ENSG00000215114	Ubxn2b	ENSMUSG00000028243
74	KCNJ12	ENSG00000184185	Kcnj12	ENSMUSG00000042529
75	C11orf95	ENSG00000188070	2700081O15Rik	ENSMUSG00000053080
76	RBMY1E	ENSG00000242389	Rbmy	ENSMUSG00000094658
77	PSG8	ENSG00000124467	Psg16	ENSMUSG00000066760
78	CIAO2A	ENSG00000166797	Ciao2a	ENSMUSG00000032381
79	KIF27	ENSG00000165115	Kif27	ENSMUSG00000060176
80	SERPINB9	ENSG00000170542	Serpinb9f	ENSMUSG00000038327
81	CEACAM5	ENSG00000105388	Psg16	ENSMUSG00000066760
82	RBMY1D	ENSG00000244395	Rbmy	ENSMUSG00000094658
83	CEACAM7	ENSG00000007306	Psg16	ENSMUSG00000066760
84	PRR30	ENSG00000186143	Prr30	ENSMUSG00000042888
85	ASB4	ENSG00000005981	Asb4	ENSMUSG00000042607
86	PSG11	ENSG00000243130	Psg16	ENSMUSG00000066760
87	DDX58	ENSG00000107201	Ddx58	ENSMUSG00000040296
88	PRICKLE3	ENSG00000012211	Prickle3	ENSMUSG00000031145
89	FGD4	ENSG00000139132	Fgd4	ENSMUSG00000022788
90	TRAV12-3	ENSG00000211794	Trav7d-3	ENSMUSG00000096746
91	LAYN	ENSG00000204381	Layn	ENSMUSG00000060594
92	PSG2	ENSG00000242221	Psg16	ENSMUSG00000066760
93	HFE	ENSG00000010704	Hfe	ENSMUSG00000006611
94	DNASE1L3	ENSG00000163687	Dnase1l3	ENSMUSG00000025279
95	PDE1C	ENSG00000154678	Pde1c	ENSMUSG00000004347
96	TCP10	ENSG00000203690	Tcp10c	ENSMUSG00000052469
97	PSG1	ENSG00000231924	Psg16	ENSMUSG00000066760
98	RTN3	ENSG00000133318	Rtn3	ENSMUSG00000024758
99	FRAT1	ENSG00000165879	Frat1	ENSMUSG00000067199
100	WDR35	ENSG00000118965	Wdr35	ENSMUSG00000066643
101	CEACAM4	ENSG00000105352	Psg16	ENSMUSG00000066760
102	ZNRD2	ENSG00000173465	Znrd2	ENSMUSG00000079478
103	KCNJ18	ENSG00000260458	Kcnj12	ENSMUSG00000042529
104	PSMD7	ENSG00000103035	Psmd7	ENSMUSG00000039067
105	PORCN	ENSG00000102312	Porcn	ENSMUSG00000031169
106	PSG3	ENSG00000221826	Psg16	ENSMUSG00000066760
107	MMAA	ENSG00000151611	Mmaa	ENSMUSG00000037022
108	RBMY1J	ENSG00000226941	Rbmy	ENSMUSG00000094658
109	PSG5	ENSG00000204941	Psg16	ENSMUSG00000066760
110	PSG9	ENSG00000183668	Psg16	ENSMUSG00000066760
111	FOXK1	ENSG00000164916	Foxk1	ENSMUSG00000056493
112	ZMYM6	ENSG00000163867	Zmym6	ENSMUSG00000042408
113	R3HDM4	ENSG00000198858	R3hdm4	ENSMUSG00000035781
114	RBMY1F	ENSG00000169800	Rbmy	ENSMUSG00000094658
115	SBDS	ENSG00000126524	Sbds	ENSMUSG00000025337
116	POTEA	ENSG00000188877	Gm15319	ENSMUSG00000074449
117	CCL21	ENSG00000137077	Ccl21b	ENSMUSG00000095675
118	LTBP2	ENSG00000119681	Ltbp2	ENSMUSG00000002020
119	PPP4R3B	ENSG00000275052	Ppp4r3b	ENSMUSG00000020463
120	FOXP2	ENSG00000128573	Foxp2	ENSMUSG00000029563
121	TCP10L	ENSG00000242220	Tcp10c	ENSMUSG00000052469
122	CEACAM8	ENSG00000124469	Psg16	ENSMUSG00000066760
123	PSG6	ENSG00000170848	Psg16	ENSMUSG00000066760
124	TRAV9-2	ENSG00000211793	Trav6d-4	ENSMUSG00000095387
125	XPNPEP3	ENSG00000196236	Xpnpep3	ENSMUSG00000022401
126	KISS1R	ENSG00000116014	Kiss1r	ENSMUSG00000035773
127	ODC1	ENSG00000115758	Odc1	ENSMUSG00000011179
128	RBMY1A1	ENSG00000234414	Rbmy	ENSMUSG00000094658
129	TCP10L2	ENSG00000166984	Tcp10c	ENSMUSG00000052469
130	CLIP3	ENSG00000105270	Clip3	ENSMUSG00000013921
131	SCN9A	ENSG00000169432	Scn9a	ENSMUSG00000075316
132	GPLD1	ENSG00000112293	Gpld1	ENSMUSG00000021340
133	DMKN	ENSG00000161249	Dmkn	ENSMUSG00000060962
134	CCDC124	ENSG00000007080	Ccdc124	ENSMUSG00000007721
135	RBMY1B	ENSG00000242875	Gm10352	ENSMUSG00000091987
136	PRAMEF33	ENSG00000237700	Pramef25	ENSMUSG00000078511
137	PRAMEF33	ENSG00000237700	Gm13101	ENSMUSG00000078510
138	PRAMEF27	ENSG00000274764	Pramef25	ENSMUSG00000078511
139	PRAMEF27	ENSG00000274764	Gm13101	ENSMUSG00000078510
140	ALMS1	ENSG00000116127	Alms1	ENSMUSG00000063810
141	PPP4R3C	ENSG00000224960	4932429P05Rik	ENSMUSG00000079513
142		ENSG00000268133	Zfy1	ENSMUSG00000053211
143	ZNF586	ENSG00000083828	Zfy1	ENSMUSG00000053211
144	PRAMEF6	ENSG00000232423	Pramef25	ENSMUSG00000078511
145	PRAMEF6	ENSG00000232423	Gm13101	ENSMUSG00000078510
146	ZNF134	ENSG00000213762	Zfy1	ENSMUSG00000053211
147	KLF6	ENSG00000067082	Klf6	ENSMUSG00000000078
148	LAMTOR2	ENSG00000116586	Lamtor2	ENSMUSG00000028062
149	ZNF418	ENSG00000196724	Zfy1	ENSMUSG00000053211
150	C5orf51	ENSG00000205765	AW549877	ENSMUSG00000041935
151	TRAV12-3	ENSG00000211794	Trav7d-4	ENSMUSG00000094023
152	TMCC1	ENSG00000172765	Tmcc1	ENSMUSG00000030126
153	PLP2	ENSG00000102007	Plp2	ENSMUSG00000031146
154	ZNF24	ENSG00000172466	Zfp24	ENSMUSG00000051469
155	PRAMEF13	ENSG00000279169	Pramef25	ENSMUSG00000078511
156	PRAMEF13	ENSG00000279169	Gm13101	ENSMUSG00000078510
157	GBP6	ENSG00000183347	Gbp11	ENSMUSG00000092021
158	SULT2A1	ENSG00000105398	Sult2a8	ENSMUSG00000030378
159	TMEM74	ENSG00000164841	Tmem74	ENSMUSG00000054409
160	XKR8	ENSG00000158156	Xkr8	ENSMUSG00000037752
161	PRAMEF19	ENSG00000204480	Pramef25	ENSMUSG00000078511
162	PRAMEF19	ENSG00000204480	Gm13101	ENSMUSG00000078510
163	ZNF610	ENSG00000167554	Zfy1	ENSMUSG00000053211
164	EEPD1	ENSG00000122547	Eepd1	ENSMUSG00000036611
165	TSG101	ENSG00000074319	Tsg101	ENSMUSG00000014402
166	C11orf88	ENSG00000183644	4833427G06Rik	ENSMUSG00000032057
167	PDGFD	ENSG00000170962	Pdgfd	ENSMUSG00000032006
168	RBMY1E	ENSG00000242389	Gm10352	ENSMUSG00000091987
169	ADAD2	ENSG00000140955	Adad2	ENSMUSG00000024266
170	TRUB2	ENSG00000167112	Trub2	ENSMUSG00000039826
171	MRAP2	ENSG00000135324	Mrap2	ENSMUSG00000042761
172	PTPRU	ENSG00000060656	Ptpru	ENSMUSG00000028909
173	DNAJB7	ENSG00000172404	Dnajb7	ENSMUSG00000047108
174	MRPL30	ENSG00000185414	Mrpl30	ENSMUSG00000026087
175	TAS2R10	ENSG00000121318	Tas2r106	ENSMUSG00000057754
176	TAS2R10	ENSG00000121318	Tas2r104	ENSMUSG00000061977
177	TAS2R10	ENSG00000121318	Tas2r105	ENSMUSG00000051153
178	TAS2R10	ENSG00000121318	Tas2r114	ENSMUSG00000063478
179	PRAMEF18	ENSG00000279804	Pramef25	ENSMUSG00000078511
180	PRAMEF18	ENSG00000279804	Gm13101	ENSMUSG00000078510
181	MYL3	ENSG00000160808	Myl3	ENSMUSG00000059741
182	KLRG1	ENSG00000139187	Klrg1	ENSMUSG00000030114
183	RBMY1J	ENSG00000226941	Gm10352	ENSMUSG00000091987
184	PRAMEF11	ENSG00000239810	Pramef25	ENSMUSG00000078511
185	PRAMEF11	ENSG00000239810	Gm13101	ENSMUSG00000078510
186	TPRA1	ENSG00000163870	Tpra1	ENSMUSG00000002871
187	COL15A1	ENSG00000204291	Col15a1	ENSMUSG00000028339
188	STBD1	ENSG00000118804	Stbd1	ENSMUSG00000047963
189	BHMT	ENSG00000145692	Bhmt	ENSMUSG00000074768
190	SLC48A1	ENSG00000211584	Slc48a1	ENSMUSG00000081534
191	DDI1	ENSG00000170967	Ddi1	ENSMUSG00000047619
192		ENSG00000152454	Zfy1	ENSMUSG00000053211
193	ZNF154	ENSG00000179909	Zfy1	ENSMUSG00000053211
194		ENSG00000268107	Zfy1	ENSMUSG00000053211
195	CLDN34	ENSG00000234469	Cldn34b1	ENSMUSG00000072100
196	ZDHHC11B	ENSG00000206077	Zdhhc11	ENSMUSG00000069189
197	CTAG1A	ENSG00000268651	Ctag2l1	ENSMUSG00000079536
198	ZNF549	ENSG00000121406	Zfy1	ENSMUSG00000053211
199	PGAM4	ENSG00000226784	Pgam1	ENSMUSG00000011752
200	EXT1	ENSG00000182197	Ext1	ENSMUSG00000061731
201	ZNF837	ENSG00000152475	Zfy1	ENSMUSG00000053211
202	PRAMEF8	ENSG00000182330	Pramef25	ENSMUSG00000078511
203	PRAMEF8	ENSG00000182330	Gm13101	ENSMUSG00000078510
204	MYCT1	ENSG00000120279	Myct1	ENSMUSG00000046916
205	FAM47E	ENSG00000189157	Fam47e	ENSMUSG00000057068
206	NEXMIF	ENSG00000050030	Nexmif	ENSMUSG00000046449
207	PRAMEF2	ENSG00000120952	Pramef25	ENSMUSG00000078511
208	PRAMEF2	ENSG00000120952	Gm13101	ENSMUSG00000078510
209	C1R	ENSG00000159403	C1rb	ENSMUSG00000098470
210	PTPN20	ENSG00000204179	Ptpn20	ENSMUSG00000021940
211	NAT2	ENSG00000156006	Nat1	ENSMUSG00000025588
212	ZNF480	ENSG00000198464	Zfy1	ENSMUSG00000053211
213	PTH1R	ENSG00000160801	Pth1r	ENSMUSG00000032492
214	AMD1	ENSG00000123505	Amd2	ENSMUSG00000063953
215	ZNF512	ENSG00000243943	Zfp512	ENSMUSG00000062761
216	TRAV9-1	ENSG00000211783	Trav6d-5	ENSMUSG00000095426
217	ZNF668	ENSG00000167394	Zfp668	ENSMUSG00000049728
218	PABPC4L	ENSG00000254535	Pabpc4l	ENSMUSG00000090919
219	PRAMEF25	ENSG00000229571	Pramef25	ENSMUSG00000078511
220	PRAMEF25	ENSG00000229571	Gm13101	ENSMUSG00000078510
221	TRAV9-2	ENSG00000211793	Trav6d-6	ENSMUSG00000094176
222		ENSG00000286094	Zdhhc11	ENSMUSG00000069189
223	HDAC7	ENSG00000061273	Hdac7	ENSMUSG00000022475
224	CTAG1B	ENSG00000184033	Ctag2l1	ENSMUSG00000079536
225	LRP2	ENSG00000081479	Lrp2	ENSMUSG00000027070
226	PRKCG	ENSG00000126583	Prkcg	ENSMUSG00000078816
227	DCAF8L1	ENSG00000226372	Dcaf8l	ENSMUSG00000035395
228	ZNF552	ENSG00000178935	Zfy1	ENSMUSG00000053211
229		ENSG00000268163	Zfy1	ENSMUSG00000053211
230	RBMY1F	ENSG00000169800	Gm10352	ENSMUSG00000091987
231	PRAMEF7	ENSG00000204510	Pramef25	ENSMUSG00000078511
232	PRAMEF7	ENSG00000204510	Gm13101	ENSMUSG00000078510
233	ZDHHC11	ENSG00000188818	Zdhhc11	ENSMUSG00000069189
234	REG1B	ENSG00000172023	Reg3d	ENSMUSG00000068341
235	GINM1	ENSG00000055211	Ginm1	ENSMUSG00000040006
236	VKORC1	ENSG00000167397	Vkorc1	ENSMUSG00000096145
237	AFP	ENSG00000081051	Afp	ENSMUSG00000054932
238	TMEM222	ENSG00000186501	Tmem222	ENSMUSG00000028857
239	HPCAL4	ENSG00000116983	Hpcal4	ENSMUSG00000046093
240	PDK4	ENSG00000004799	Pdk4	ENSMUSG00000019577
241	CTAG2	ENSG00000126890	Ctag2l1	ENSMUSG00000079536
242	PRAMEF20	ENSG00000204478	Pramef25	ENSMUSG00000078511
243	PRAMEF20	ENSG00000204478	Gm13101	ENSMUSG00000078510
244		ENSG00000187186	Gm21953	ENSMUSG00000094695
245	PYGM	ENSG00000068976	Pygm	ENSMUSG00000032648
246	PDXDC1	ENSG00000179889	Pdxdc1	ENSMUSG00000022680
247	PRAMEF17	ENSG00000204479	Pramef25	ENSMUSG00000078511
248	PRAMEF17	ENSG00000204479	Gm13101	ENSMUSG00000078510
249	TRAV12-1	ENSG00000211785	Trav7d-4	ENSMUSG00000094023
250	ZNF561	ENSG00000171469	Zfy1	ENSMUSG00000053211
251	TRAV13-1	ENSG00000211788	Trav10d	ENSMUSG00000094792
252	TUB	ENSG00000166402	Tub	ENSMUSG00000031028
253	TRAV12-2	ENSG00000211789	Trav7d-4	ENSMUSG00000094023
254	MICAL2	ENSG00000133816	Mical2	ENSMUSG00000038244
255	PRAMEF5	ENSG00000270601	Pramef25	ENSMUSG00000078511
256	PRAMEF5	ENSG00000270601	Gm13101	ENSMUSG00000078510
257	NLRP12	ENSG00000142405	Nlrp12	ENSMUSG00000078817
258	EPHB2	ENSG00000133216	Ephb2	ENSMUSG00000028664
259	ZNF772	ENSG00000197128	Zfy1	ENSMUSG00000053211
260		ENSG00000241962	Mrpl30	ENSMUSG00000026087
261	MAGEA10	ENSG00000124260	Magea6	ENSMUSG00000063728
262	NAT1	ENSG00000171428	Nat1	ENSMUSG00000025588
263	FAM214B	ENSG00000005238	Fam214b	ENSMUSG00000036002
264	TMEM35B	ENSG00000243749	Tmem35b	ENSMUSG00000070737
265	RBMY1D	ENSG00000244395	Gm10352	ENSMUSG00000091987
266	FAM47E-STBD1	ENSG00000272414	Fam47e	ENSMUSG00000057068
267	ZNF562	ENSG00000171466	Zfy1	ENSMUSG00000053211
268	PRAMEF10	ENSG00000187545	Pramef25	ENSMUSG00000078511
269	PRAMEF10	ENSG00000187545	Gm13101	ENSMUSG00000078510
270	VGLL1	ENSG00000102243	Vgll1	ENSMUSG00000031131
271	TRAV13-2	ENSG00000211791	Trav10d	ENSMUSG00000094792
272		ENSG00000131845	Zfy1	ENSMUSG00000053211
273	RIC3	ENSG00000166405	Ric3	ENSMUSG00000048330
274	CALHM2	ENSG00000138172	Calhm2	ENSMUSG00000033033
275	PRAMEF1	ENSG00000116721	Pramef25	ENSMUSG00000078511
276	PRAMEF1	ENSG00000116721	Gm13101	ENSMUSG00000078510
277	LATS2	ENSG00000150457	Lats2	ENSMUSG00000021959
278	LATS2	ENSG00000150457	Gm49361	ENSMUSG00000114942
279	PRAMEF12	ENSG00000116726	Pramef25	ENSMUSG00000078511
280	PRAMEF12	ENSG00000116726	Gm13101	ENSMUSG00000078510
281	MYADM	ENSG00000179820	Myadm	ENSMUSG00000068566
282	ZNF419	ENSG00000105136	Zfy1	ENSMUSG00000053211
283	TRAV8-1	ENSG00000211782	Trav9d-1	ENSMUSG00000096478
284	ZNF773	ENSG00000152439	Zfy1	ENSMUSG00000053211
285	SYCP3	ENSG00000139351	Gm28897	ENSMUSG00000099740
286	SYCP3	ENSG00000139351	Gm21996	ENSMUSG00000100608
287	PRAMEF4	ENSG00000243073	Pramef25	ENSMUSG00000078511
288	PRAMEF4	ENSG00000243073	Gm13101	ENSMUSG00000078510
289	ZNF584	ENSG00000171574	Zfy1	ENSMUSG00000053211
290	SRL	ENSG00000185739	Srl	ENSMUSG00000022519
291	ZNF587B	ENSG00000269343	Zfy1	ENSMUSG00000053211
292	P2RY10	ENSG00000078589	P2ry10	ENSMUSG00000050921
293	SAMD13	ENSG00000203943	Samd13	ENSMUSG00000048652
294	PRAMEF26	ENSG00000280267	Pramef25	ENSMUSG00000078511
295	PRAMEF26	ENSG00000280267	Gm13101	ENSMUSG00000078510
296	ZNF646	ENSG00000167395	Zfp646	ENSMUSG00000049739
297	UBE2QL1	ENSG00000215218	Ube2ql1	ENSMUSG00000052981
298	FAM193A	ENSG00000125386	Fam193a	ENSMUSG00000037210
299	MIER1	ENSG00000198160	Mier1	ENSMUSG00000028522
300	SMAD1	ENSG00000170365	Smad1	ENSMUSG00000031681
301	TNFRSF13B	ENSG00000240505	Tnfrsf13b	ENSMUSG00000010142
302	CNTLN	ENSG00000044459	Cntln	ENSMUSG00000038070
303	LHFPL6	ENSG00000183722	Lhfp	ENSMUSG00000048332
304	TBXT	ENSG00000164458	T	ENSMUSG00000062327
305	RRP12	ENSG00000052749	Rrp12	ENSMUSG00000035049
306	SCFD1	ENSG00000092108	Scfd1	ENSMUSG00000020952
307	TRAV8-3	ENSG00000211787	Trav9d-1	ENSMUSG00000096478
308	SLC35F1	ENSG00000196376	Slc35f1	ENSMUSG00000038602
309	ZNF792	ENSG00000180884	Zfy1	ENSMUSG00000053211
310	PRAMEF15	ENSG00000204501	Pramef25	ENSMUSG00000078511
311	PRAMEF15	ENSG00000204501	Gm13101	ENSMUSG00000078510
312	DCAF8L2	ENSG00000189186	Dcaf8l	ENSMUSG00000035395
313	TRAV17	ENSG00000211797	Trav8d-1	ENSMUSG00000076770
314	BAG2	ENSG00000112208	Bag2	ENSMUSG00000042215
315	ARNT	ENSG00000143437	Arnt	ENSMUSG00000015522
316	ST8SIA6	ENSG00000148488	St8sia6	ENSMUSG00000003418
317	PRAMEF14	ENSG00000204481	Pramef25	ENSMUSG00000078511
318	PRAMEF14	ENSG00000204481	Gm13101	ENSMUSG00000078510
319	FLNC	ENSG00000128591	Flnc	ENSMUSG00000068699
320	RPS19BP1	ENSG00000187051	Rps19bp1	ENSMUSG00000051518
321	PGAM1	ENSG00000171314	Pgam1	ENSMUSG00000011752
322	RBMY1A1	ENSG00000234414	Gm10352	ENSMUSG00000091987
323	MRS2	ENSG00000124532	Mrs2	ENSMUSG00000021339
324	CARD19	ENSG00000165233	Card19	ENSMUSG00000037960
325	FGF18	ENSG00000156427	Fgf18	ENSMUSG00000057967
326	ZNF548	ENSG00000188785	Zfy1	ENSMUSG00000053211
327	TPD52	ENSG00000076554	Tpd52	ENSMUSG00000027506
328	PRAMEF9	ENSG00000204505	Pramef25	ENSMUSG00000078511
329	PRAMEF9	ENSG00000204505	Gm13101	ENSMUSG00000078510
330	ZNF793	ENSG00000188227	Zfy1	ENSMUSG00000053211
331	IL2	ENSG00000109471	Il2	ENSMUSG00000027720
332	NMU	ENSG00000109255	Nmu	ENSMUSG00000029236
333	SERTAD2	ENSG00000179833	Sertad2	ENSMUSG00000049800
334	ADAD1	ENSG00000164113	Adad1	ENSMUSG00000027719
335	C19orf12	ENSG00000131943	1600014C10Rik	ENSMUSG00000054676
336	HIVEP2	ENSG00000010818	Hivep2	ENSMUSG00000015501
337	PSG4	ENSG00000243137	Ceacam3	ENSMUSG00000053228
338	WDR78	ENSG00000152763	Wdr78	ENSMUSG00000035126
339	YWHAQ	ENSG00000134308	Ywhaq	ENSMUSG00000076432
340	LARP4B	ENSG00000107929	Larp4b	ENSMUSG00000033499
341	ZBTB8A	ENSG00000160062	Zbtb8a	ENSMUSG00000028807
342	ZNF451	ENSG00000112200	Zfp451	ENSMUSG00000042197
343	ACBD7	ENSG00000176244	Acbd7	ENSMUSG00000026644
344	DNAJC6	ENSG00000116675	Dnajc6	ENSMUSG00000028528
345	NFU1	ENSG00000169599	Nfu1	ENSMUSG00000029993
346	FGFR1	ENSG00000077782	Fgfr1	ENSMUSG00000031565
347	GOLGA8M	ENSG00000188626	Gm13547	ENSMUSG00000075425
348	PRAMEF6	ENSG00000232423	Pramef17	ENSMUSG00000078509
349	PRAMEF6	ENSG00000232423	Pramel4	ENSMUSG00000073724
350	PRAMEF6	ENSG00000232423	Gm13102	ENSMUSG00000073723
351	PRAMEF6	ENSG00000232423	Oog3	ENSMUSG00000050810
352	GOLGA8A	ENSG00000175265	Gm13547	ENSMUSG00000075425
353	OR2AG1	ENSG00000279486	Olfr693	ENSMUSG00000051680
354	OR2AG1	ENSG00000279486	Olfr694	ENSMUSG00000064223
355	PRORP	ENSG00000100890	Prorp	ENSMUSG00000021023
356	CEACAM6	ENSG00000086548	Ceacam3	ENSMUSG00000053228
357	FANCD2OS	ENSG00000163705	Fancd2os	ENSMUSG00000033963
358	CEP41	ENSG00000106477	Cep41	ENSMUSG00000029790
359	GSDMC	ENSG00000147697	Gsdmc4	ENSMUSG00000055748
360	MS4A14	ENSG00000166928	Ms4a14	ENSMUSG00000099398
361	INO80C	ENSG00000153391	Ino80c	ENSMUSG00000047989
362	PRR14	ENSG00000156858	Prr14	ENSMUSG00000030822
363	RAPH1	ENSG00000173166	Raph1	ENSMUSG00000026014
364	CEACAM3	ENSG00000170956	Ceacam3	ENSMUSG00000053228
365	PRAMEF27	ENSG00000274764	Pramef17	ENSMUSG00000078509
366	PRAMEF27	ENSG00000274764	Pramel4	ENSMUSG00000073724
367	PRAMEF27	ENSG00000274764	Gm13102	ENSMUSG00000073723
368	PRAMEF27	ENSG00000274764	Oog3	ENSMUSG00000050810
369	PRAMEF33	ENSG00000237700	Pramef17	ENSMUSG00000078509
370	PRAMEF33	ENSG00000237700	Pramel4	ENSMUSG00000073724
371	PRAMEF33	ENSG00000237700	Gm13102	ENSMUSG00000073723
372	PRAMEF33	ENSG00000237700	Oog3	ENSMUSG00000050810
373	PIK3CD	ENSG00000171608	Pik3cd	ENSMUSG00000039936
374	MS4A4A	ENSG00000110079	Ms4a4a	ENSMUSG00000101389
375	MED10	ENSG00000133398	Med10	ENSMUSG00000021598
376	SMIM8	ENSG00000111850	Smim8	ENSMUSG00000028295
377	MADD	ENSG00000110514	Madd	ENSMUSG00000040687
378	FANCC	ENSG00000158169	Fancc	ENSMUSG00000021461
379	CORT	ENSG00000241563	Cort	ENSMUSG00000028971
380	DOCK11	ENSG00000147251	Dock11	ENSMUSG00000031093
381	PEMT	ENSG00000133027	Pemt	ENSMUSG00000000301
382	PRAMEF19	ENSG00000204480	Pramef17	ENSMUSG00000078509
383	PRAMEF19	ENSG00000204480	Pramel4	ENSMUSG00000073724
384	PRAMEF19	ENSG00000204480	Gm13102	ENSMUSG00000073723
385	PRAMEF19	ENSG00000204480	Oog3	ENSMUSG00000050810
386	C9orf64	ENSG00000165118	2210016F16Rik	ENSMUSG00000021550
387	GOLGA8N	ENSG00000232653	Gm13547	ENSMUSG00000075425
388	SOX10	ENSG00000100146	Sox10	ENSMUSG00000033006
389	PPP2R3C	ENSG00000092020	Ppp2r3c	ENSMUSG00000021022
390	OR2Y1	ENSG00000174339	Olfr1392	ENSMUSG00000101750
391	OR2Y1	ENSG00000174339	Olfr10	ENSMUSG00000100923
392	PRAMEF13	ENSG00000279169	Pramef17	ENSMUSG00000078509
393	PRAMEF13	ENSG00000279169	Pramel4	ENSMUSG00000073724
